employee_id,period_start,attrition_in_3m,termination_date,risk_score_at_period,had_intervention_this_period
E00165,2024-02-01,0,,0.695847,0
E00166,2024-02-01,0,,0.74442,0
E00167,2024-02-01,0,,0.810883,1
E00168,2024-02-01,0,,0.656966,0
E00169,2024-02-01,0,,0.814685,1
E00170,2024-02-01,0,,0.812251,1
E00171,2024-02-01,0,,0.601024,0
E00172,2024-02-01,0,,0.628552,0
E00173,2024-02-01,0,,0.667854,0
E00174,2024-02-01,0,,0.554665,0
E00175,2024-02-01,0,,0.763894,0
E00176,2024-02-01,0,,0.812379,0
E00177,2024-02-01,0,,0.758659,0
E00178,2024-02-01,0,,0.724108,0
E00179,2024-02-01,0,,0.660752,0
E00180,2024-02-01,0,,0.528059,0
E00181,2024-02-01,0,,0.661948,0
E00182,2024-02-01,0,,0.782221,0
E00183,2024-02-01,0,,0.6904,0
E00184,2024-02-01,0,,0.661085,0
E00185,2024-02-01,0,,0.906206,0
E00186,2024-02-01,0,,0.817348,1
E00187,2024-02-01,0,,0.556952,0
E00188,2024-02-01,0,,0.715035,0
E00189,2024-02-01,0,,0.880316,0
E00190,2024-02-01,0,,0.73503,0
E00191,2024-02-01,0,,0.703746,0
E00192,2024-02-01,1,2024-03-03,0.725956,0
E00193,2024-02-01,0,,0.38,0
E00194,2024-02-01,1,2024-04-17,0.699848,0
E00196,2024-02-01,0,,0.456707,0
E00197,2024-02-01,0,,0.510926,0
E00198,2024-02-01,1,2024-03-31,0.782832,0
E00199,2024-02-01,0,,0.735413,0
E00200,2024-02-01,0,,0.637612,0
E00201,2024-02-01,0,,0.632872,0
E00202,2024-02-01,0,,0.631863,0
E00203,2024-02-01,0,,0.657913,0
E00204,2024-02-01,0,,0.687009,0
E00205,2024-02-01,0,,0.792562,0
E00206,2024-02-01,0,,0.800924,1
E00207,2024-02-01,0,,0.673906,0
E00209,2024-02-01,0,,0.766382,0
E00210,2024-02-01,0,,0.539714,0
E00211,2024-02-01,0,,0.584197,0
E00213,2024-02-01,0,,0.766721,0
E00214,2024-02-01,0,,0.662923,0
E00215,2024-02-01,0,,0.550152,0
E00216,2024-02-01,0,,0.709255,0
E00217,2024-02-01,0,,0.839667,1
E00218,2024-02-01,0,,0.775715,0
E00219,2024-02-01,0,,0.733272,0
E00220,2024-02-01,0,,0.788832,0
E00221,2024-02-01,0,,0.627193,0
E00222,2024-02-01,1,2024-04-02,0.743737,0
E00223,2024-02-01,0,,0.682872,0
E00224,2024-02-01,0,,0.588183,0
E00225,2024-02-01,0,,0.706369,0
E00226,2024-02-01,0,,0.769674,0
E00227,2024-02-01,0,,0.789117,0
E00228,2024-02-01,0,,0.674381,0
E00229,2024-02-01,0,,0.703038,0
E00230,2024-02-01,0,,0.820396,1
E00231,2024-02-01,0,,0.748079,0
E00232,2024-02-01,0,,0.465354,0
E00233,2024-02-01,0,,0.837713,0
E00235,2024-02-01,0,,0.750728,0
E00236,2024-02-01,0,,0.752572,0
E00237,2024-02-01,0,,0.759508,0
E00238,2024-02-01,0,,0.830482,1
E00239,2024-02-01,0,,0.673828,0
E00240,2024-02-01,0,,0.722243,0
E00241,2024-02-01,0,,0.592235,0
E00242,2024-02-01,0,,0.57632,0
E00243,2024-02-01,0,,0.782969,0
E00244,2024-02-01,0,,0.73892,0
E00245,2024-02-01,0,,0.753685,0
E00246,2024-02-01,0,,0.831502,0
E00247,2024-02-01,0,,0.81546,0
E00248,2024-02-01,0,,0.675004,0
E00249,2024-02-01,0,,0.769709,0
E00250,2024-02-01,0,,0.751112,0
E00251,2024-02-01,0,,0.775275,0
E00252,2024-02-01,0,,0.769154,0
E00253,2024-02-01,0,,0.493709,0
E00254,2024-02-01,0,,0.645214,0
E00255,2024-02-01,1,2024-03-06,0.607402,0
E00257,2024-02-01,0,,0.54693,0
E00258,2024-02-01,0,,0.68058,0
E00259,2024-02-01,0,,0.611277,0
E00260,2024-02-01,0,,0.588044,0
E00261,2024-02-01,0,,0.836672,0
E00262,2024-02-01,0,,0.34723,0
E00263,2024-02-01,0,,0.725737,0
E00264,2024-02-01,0,,0.602009,0
E00265,2024-02-01,0,,0.660378,0
E00266,2024-02-01,0,,0.74477,0
E00267,2024-02-01,0,,0.747276,0
E00268,2024-02-01,1,2024-03-31,0.552156,0
E00269,2024-02-01,0,,0.83773,1
E00270,2024-02-01,0,,0.656764,0
E00271,2024-02-01,0,,0.788478,0
E00272,2024-02-01,1,2024-02-13,0.852471,1
E00273,2024-02-01,0,,0.617443,0
E00274,2024-02-01,0,,0.657594,0
E00275,2024-02-01,1,2024-03-27,0.76648,1
E00276,2024-02-01,0,,0.728937,0
E00277,2024-02-01,0,,0.818904,0
E00279,2024-02-01,0,,0.700179,0
E00280,2024-02-01,0,,0.608763,0
E00281,2024-02-01,0,,0.736852,0
E00282,2024-02-01,0,,0.717149,0
E00283,2024-02-01,0,,0.693705,0
E00284,2024-02-01,0,,0.633983,0
E00285,2024-02-01,1,2024-03-06,0.664394,0
E00286,2024-02-01,1,2024-03-30,0.616084,0
E00287,2024-02-01,0,,0.844687,1
E00288,2024-02-01,0,,0.70747,0
E00289,2024-02-01,0,,0.854567,1
E00290,2024-02-01,1,2024-02-28,0.792621,1
E00291,2024-02-01,0,,0.65793,0
E00292,2024-02-01,0,,0.743949,0
E00293,2024-02-01,0,,0.775481,0
E00294,2024-02-01,0,,0.706868,0
E00295,2024-02-01,0,,0.820659,1
E00296,2024-02-01,0,,0.768903,0
E00297,2024-02-01,0,,0.698142,0
E00298,2024-02-01,0,,0.833778,1
E00299,2024-02-01,0,,0.747211,0
E00300,2024-02-01,0,,0.74583,0
E00301,2024-02-01,0,,0.65748,0
E00303,2024-02-01,0,,0.484743,0
E00304,2024-02-01,0,,0.800462,0
E00305,2024-02-01,0,,0.656533,0
E00306,2024-02-01,0,,0.747766,0
E00307,2024-02-01,0,,0.658285,0
E00308,2024-02-01,0,,0.647416,0
E00309,2024-02-01,0,,0.747335,0
E00310,2024-02-01,0,,0.708934,0
E00311,2024-02-01,0,,0.772982,0
E00312,2024-02-01,0,,0.621198,0
E00313,2024-02-01,0,,0.725655,0
E00314,2024-02-01,1,2024-03-04,0.538492,0
E00315,2024-02-01,1,2024-04-28,0.720296,0
E00316,2024-02-01,0,,0.633056,0
E00317,2024-02-01,0,,0.872511,1
E00318,2024-02-01,0,,0.63941,0
E00319,2024-02-01,0,,0.498711,0
E00320,2024-02-01,0,,0.676126,0
E00321,2024-02-01,0,,0.552508,0
E00322,2024-02-01,0,,0.668598,0
E00323,2024-02-01,0,,0.78031,0
E00324,2024-02-01,0,,0.688318,0
E00325,2024-02-01,0,,0.74692,0
E00326,2024-02-01,0,,0.426983,0
E00327,2024-02-01,0,,0.711374,0
E00328,2024-02-01,0,,0.750893,0
E00329,2024-02-01,0,,0.724536,0
E00330,2024-02-01,0,,0.773669,1
E00331,2024-02-01,0,,0.786562,0
E00332,2024-02-01,0,,0.740069,0
E00334,2024-02-01,0,,0.773573,0
E00336,2024-02-01,0,,0.722988,0
E00337,2024-02-01,0,,0.734121,0
E00338,2024-02-01,0,,0.704523,0
E00339,2024-02-01,0,,0.614141,0
E00340,2024-02-01,0,,0.806448,1
E00341,2024-02-01,0,,0.725466,0
E00342,2024-02-01,0,,0.804685,0
E00343,2024-02-01,0,,0.636909,0
E00344,2024-02-01,0,,0.68378,0
E00345,2024-02-01,0,,0.840395,1
E00346,2024-02-01,0,,0.701634,0
E00347,2024-02-01,0,,0.740198,0
E00348,2024-02-01,0,,0.714486,0
E00349,2024-02-01,0,,0.82383,1
E00350,2024-02-01,0,,0.808437,0
E00351,2024-02-01,0,,0.806999,1
E00352,2024-02-01,0,,0.672796,0
E00353,2024-02-01,0,,0.731567,0
E00354,2024-02-01,0,,0.719454,0
E00355,2024-02-01,0,,0.842319,1
E00356,2024-02-01,0,,0.64359,0
E00357,2024-02-01,0,,0.564886,0
E00358,2024-02-01,0,,0.666499,0
E00359,2024-02-01,0,,0.812934,0
E00360,2024-02-01,0,,0.75465,0
E00361,2024-02-01,0,,0.599463,0
E00362,2024-02-01,0,,0.581932,0
E00363,2024-02-01,0,,0.701042,0
E00365,2024-02-01,0,,0.622805,0
E00366,2024-02-01,0,,0.57813,0
E00367,2024-02-01,0,,0.632446,0
E00368,2024-02-01,0,,0.716165,0
E00369,2024-02-01,0,,0.659058,0
E00370,2024-02-01,0,,0.715958,0
E00371,2024-02-01,0,,0.84279,0
E00372,2024-02-01,0,,0.626157,0
E00373,2024-02-01,0,,0.762292,1
E00374,2024-02-01,0,,0.876978,1
E00375,2024-02-01,0,,0.651014,0
E00376,2024-02-01,0,,0.675508,0
E00377,2024-02-01,0,,0.752587,0
E00378,2024-02-01,0,,0.726442,0
E00379,2024-02-01,0,,0.70431,0
E00380,2024-02-01,0,,0.771825,0
E00381,2024-02-01,0,,0.747669,0
E00382,2024-02-01,0,,0.710793,0
E00383,2024-02-01,0,,0.675732,0
E00384,2024-02-01,0,,0.671444,0
E00385,2024-02-01,0,,0.69935,0
E00386,2024-02-01,0,,0.787815,1
E00387,2024-02-01,0,,0.686015,0
E00388,2024-02-01,1,2024-03-09,0.629874,0
E00389,2024-02-01,0,,0.629635,0
E00390,2024-02-01,0,,0.756821,0
E00391,2024-02-01,0,,0.791484,0
E00392,2024-02-01,1,2024-03-20,0.679439,0
E00393,2024-02-01,0,,0.698585,0
E00394,2024-02-01,0,,0.718819,0
E00395,2024-02-01,1,2024-03-26,0.760944,0
E00396,2024-02-01,0,,0.698737,0
E00397,2024-02-01,0,,0.532221,0
E00398,2024-02-01,0,,0.54225,0
E00399,2024-02-01,0,,0.756605,0
E00400,2024-02-01,0,,0.861146,1
E00401,2024-02-01,0,,0.844061,1
E00402,2024-02-01,0,,0.714741,0
E00403,2024-02-01,0,,0.784435,0
E00404,2024-02-01,0,,0.725902,0
E00405,2024-02-01,0,,0.788162,1
E00406,2024-02-01,0,,0.789734,0
E00407,2024-02-01,0,,0.817048,1
E00408,2024-02-01,0,,0.74771,0
E00409,2024-02-01,0,,0.821887,0
E00410,2024-02-01,0,,0.77298,0
E00411,2024-02-01,0,,0.74044,0
E00412,2024-02-01,0,,0.786837,0
E00413,2024-02-01,0,,0.826326,1
E00414,2024-02-01,0,,0.771281,0
E00415,2024-02-01,0,,0.494261,0
E00416,2024-02-01,0,,0.811703,0
E00417,2024-02-01,0,,0.801476,1
E00419,2024-02-01,0,,0.758442,0
E00420,2024-02-01,0,,0.871577,1
E00421,2024-02-01,0,,0.75632,0
E00422,2024-02-01,0,,0.84952,1
E00423,2024-02-01,0,,0.755563,0
E00424,2024-02-01,0,,0.828185,0
E00425,2024-02-01,0,,0.733078,0
E00426,2024-02-01,0,,0.566995,0
E00427,2024-02-01,0,,0.801368,1
E00428,2024-02-01,0,,0.777382,0
E00429,2024-02-01,0,,0.734949,0
E00430,2024-02-01,0,,0.591818,0
E00431,2024-02-01,0,,0.8488,1
E00432,2024-02-01,0,,0.727485,0
E00433,2024-02-01,0,,0.783245,0
E00434,2024-02-01,0,,0.776089,1
E00435,2024-02-01,1,2024-02-17,0.669253,0
E00436,2024-02-01,0,,0.724884,0
E00437,2024-02-01,0,,0.728244,0
E00438,2024-02-01,0,,0.698363,0
E00439,2024-02-01,0,,0.796284,0
E00440,2024-02-01,0,,0.746404,0
E00441,2024-02-01,0,,0.843579,1
E00442,2024-02-01,0,,0.756202,0
E00443,2024-02-01,0,,0.686901,0
E00444,2024-02-01,0,,0.655082,0
E00445,2024-02-01,1,2024-02-07,0.704306,0
E00446,2024-02-01,0,,0.756707,0
E00447,2024-02-01,0,,0.566126,0
E00448,2024-02-01,0,,0.748558,0
E00449,2024-02-01,0,,0.754919,0
E00450,2024-02-01,0,,0.690462,0
E00451,2024-02-01,0,,0.762976,0
E00452,2024-02-01,0,,0.57213,0
E00453,2024-02-01,0,,0.730757,0
E00454,2024-02-01,0,,0.690864,0
E00455,2024-02-01,0,,0.781607,0
E00456,2024-02-01,0,,0.609437,0
E00457,2024-02-01,0,,0.626237,0
E00458,2024-02-01,0,,0.760563,0
E00460,2024-02-01,0,,0.543866,0
E00461,2024-02-01,0,,0.580306,0
E00462,2024-02-01,0,,0.805643,0
E00463,2024-02-01,0,,0.879541,0
E00464,2024-02-01,0,,0.546224,0
E00465,2024-02-01,0,,0.760857,0
E00466,2024-02-01,0,,0.521559,0
E00467,2024-02-01,0,,0.834958,1
E00468,2024-02-01,0,,0.678919,0
E00469,2024-02-01,0,,0.785371,0
E00470,2024-02-01,1,2024-02-22,0.705918,0
E00472,2024-02-01,1,2024-03-30,0.809004,1
E00473,2024-02-01,0,,0.810794,1
E00474,2024-02-01,0,,0.689515,0
E00475,2024-02-01,1,2024-02-22,0.762726,0
E00476,2024-02-01,0,,0.604701,0
E00477,2024-02-01,0,,0.704265,0
E00478,2024-02-01,0,,0.767665,0
E00479,2024-02-01,0,,0.810743,1
E00480,2024-02-01,0,,0.727907,0
E00481,2024-02-01,0,,0.559658,0
E00482,2024-02-01,0,,0.485982,0
E00483,2024-02-01,0,,0.649569,0
E00484,2024-02-01,0,,0.821135,0
E00485,2024-02-01,0,,0.679747,0
E00486,2024-02-01,0,,0.723207,0
E00487,2024-02-01,0,,0.591701,0
E00488,2024-02-01,1,2024-03-03,0.818553,1
E00489,2024-02-01,0,,0.815725,0
E00490,2024-02-01,0,,0.645182,0
E00491,2024-02-01,0,,0.439849,0
E00492,2024-02-01,0,,0.679944,0
E00493,2024-02-01,0,,0.769827,0
E00494,2024-02-01,0,,0.772458,0
E00495,2024-02-01,0,,0.747345,0
E00496,2024-02-01,0,,0.8538,0
E00497,2024-02-01,0,,0.774653,0
E00498,2024-02-01,0,,0.524297,0
E00499,2024-02-01,0,,0.655853,0
E00500,2024-02-01,0,,0.818754,1
E00001,2024-03-01,0,,0.558192,0
E00002,2024-03-01,0,,0.560771,0
E00003,2024-03-01,0,,0.772312,0
E00004,2024-03-01,0,,0.65607,0
E00005,2024-03-01,0,,0.820627,1
E00006,2024-03-01,1,2024-05-07,0.737028,0
E00007,2024-03-01,0,,0.858464,1
E00008,2024-03-01,0,,0.706974,0
E00009,2024-03-01,0,,0.777981,0
E00010,2024-03-01,0,,0.722706,0
E00011,2024-03-01,0,,0.739009,0
E00012,2024-03-01,0,,0.828946,0
E00013,2024-03-01,0,,0.599735,0
E00014,2024-03-01,0,,0.592342,0
E00015,2024-03-01,0,,0.753792,0
E00016,2024-03-01,0,,0.830529,1
E00017,2024-03-01,0,,0.756902,0
E00018,2024-03-01,0,,0.588351,0
E00019,2024-03-01,0,,0.568311,0
E00020,2024-03-01,0,,0.766338,0
E00022,2024-03-01,0,,0.805809,1
E00023,2024-03-01,0,,0.6735,0
E00024,2024-03-01,0,,0.762554,0
E00025,2024-03-01,0,,0.735261,0
E00026,2024-03-01,0,,0.79033,0
E00027,2024-03-01,0,,0.715609,0
E00028,2024-03-01,0,,0.758988,0
E00029,2024-03-01,0,,0.811961,1
E00030,2024-03-01,0,,0.780224,0
E00031,2024-03-01,0,,0.725283,0
E00032,2024-03-01,0,,0.770676,0
E00033,2024-03-01,0,,0.712042,0
E00034,2024-03-01,0,,0.617032,0
E00035,2024-03-01,0,,0.675909,0
E00037,2024-03-01,0,,0.511314,0
E00038,2024-03-01,0,,0.843614,1
E00039,2024-03-01,0,,0.794611,0
E00040,2024-03-01,0,,0.796065,1
E00041,2024-03-01,0,,0.638889,0
E00042,2024-03-01,0,,0.888528,0
E00043,2024-03-01,0,,0.704949,0
E00044,2024-03-01,0,,0.829129,1
E00045,2024-03-01,0,,0.711005,0
E00046,2024-03-01,0,,0.862235,1
E00047,2024-03-01,0,,0.620903,0
E00048,2024-03-01,0,,0.814704,1
E00049,2024-03-01,0,,0.789565,1
E00050,2024-03-01,0,,0.769657,0
E00051,2024-03-01,0,,0.755983,0
E00052,2024-03-01,0,,0.736244,0
E00053,2024-03-01,0,,0.877092,1
E00054,2024-03-01,0,,0.579767,0
E00055,2024-03-01,0,,0.738074,0
E00056,2024-03-01,0,,0.703284,0
E00057,2024-03-01,0,,0.757746,0
E00058,2024-03-01,0,,0.656851,0
E00059,2024-03-01,0,,0.650804,0
E00060,2024-03-01,0,,0.824585,1
E00061,2024-03-01,0,,0.819908,1
E00062,2024-03-01,0,,0.647532,0
E00063,2024-03-01,0,,0.553121,0
E00064,2024-03-01,0,,0.793725,0
E00065,2024-03-01,0,,0.715,0
E00067,2024-03-01,0,,0.760123,0
E00068,2024-03-01,0,,0.878774,1
E00069,2024-03-01,0,,0.829015,1
E00070,2024-03-01,0,,0.655195,0
E00071,2024-03-01,0,,0.743027,0
E00072,2024-03-01,0,,0.60151,0
E00073,2024-03-01,0,,0.802014,1
E00074,2024-03-01,0,,0.847674,1
E00075,2024-03-01,0,,0.611301,0
E00078,2024-03-01,0,,0.735196,0
E00079,2024-03-01,0,,0.683738,0
E00080,2024-03-01,0,,0.740736,0
E00082,2024-03-01,0,,0.819375,1
E00083,2024-03-01,1,2024-03-08,0.782063,0
E00084,2024-03-01,0,,0.574388,0
E00085,2024-03-01,0,,0.783719,0
E00086,2024-03-01,0,,0.710834,0
E00087,2024-03-01,0,,0.626743,0
E00088,2024-03-01,0,,0.756272,0
E00089,2024-03-01,1,2024-04-15,0.737626,0
E00090,2024-03-01,0,,0.691375,0
E00091,2024-03-01,0,,0.654857,0
E00092,2024-03-01,0,,0.566517,0
E00093,2024-03-01,0,,0.595604,0
E00094,2024-03-01,0,,0.556954,0
E00095,2024-03-01,0,,0.786946,0
E00096,2024-03-01,0,,0.782695,1
E00097,2024-03-01,0,,0.878978,1
E00099,2024-03-01,0,,0.687087,0
E00100,2024-03-01,0,,0.649928,0
E00101,2024-03-01,0,,0.722016,0
E00102,2024-03-01,0,,0.832895,1
E00104,2024-03-01,0,,0.833913,0
E00106,2024-03-01,0,,0.767432,0
E00107,2024-03-01,0,,0.762292,0
E00109,2024-03-01,0,,0.716709,0
E00110,2024-03-01,0,,0.826385,1
E00111,2024-03-01,0,,0.711808,0
E00112,2024-03-01,0,,0.665876,0
E00114,2024-03-01,0,,0.510827,0
E00116,2024-03-01,0,,0.612982,0
E00117,2024-03-01,0,,0.61246,0
E00118,2024-03-01,0,,0.702597,0
E00119,2024-03-01,0,,0.729914,0
E00120,2024-03-01,0,,0.627045,0
E00121,2024-03-01,0,,0.840317,1
E00122,2024-03-01,0,,0.729457,0
E00123,2024-03-01,0,,0.704616,0
E00124,2024-03-01,0,,0.683157,0
E00125,2024-03-01,0,,0.494303,0
E00126,2024-03-01,0,,0.697455,0
E00127,2024-03-01,0,,0.835809,1
E00128,2024-03-01,0,,0.674179,0
E00129,2024-03-01,0,,0.769628,0
E00130,2024-03-01,0,,0.829126,1
E00131,2024-03-01,0,,0.766336,0
E00133,2024-03-01,0,,0.729857,0
E00134,2024-03-01,0,,0.715918,0
E00135,2024-03-01,0,,0.640074,0
E00136,2024-03-01,0,,0.50536,0
E00137,2024-03-01,0,,0.730147,0
E00138,2024-03-01,0,,0.629935,0
E00139,2024-03-01,0,,0.682077,0
E00140,2024-03-01,0,,0.737043,0
E00141,2024-03-01,0,,0.717998,0
E00142,2024-03-01,0,,0.738175,0
E00143,2024-03-01,0,,0.846998,1
E00144,2024-03-01,0,,0.708738,0
E00145,2024-03-01,0,,0.474755,0
E00146,2024-03-01,0,,0.746678,0
E00147,2024-03-01,0,,0.775449,0
E00149,2024-03-01,0,,0.825329,1
E00150,2024-03-01,0,,0.609772,0
E00152,2024-03-01,0,,0.78724,0
E00154,2024-03-01,0,,0.67598,0
E00155,2024-03-01,0,,0.71048,0
E00156,2024-03-01,0,,0.441266,0
E00157,2024-03-01,0,,0.740321,0
E00158,2024-03-01,0,,0.75698,0
E00159,2024-03-01,0,,0.76279,0
E00160,2024-03-01,0,,0.621939,0
E00161,2024-03-01,0,,0.809511,1
E00162,2024-03-01,0,,0.703105,0
E00163,2024-03-01,0,,0.78702,0
E00164,2024-03-01,0,,0.576243,0
E00165,2024-03-01,0,,0.525025,0
E00166,2024-03-01,0,,0.731371,0
E00167,2024-03-01,0,,0.77598,0
E00168,2024-03-01,0,,0.556572,0
E00169,2024-03-01,0,,0.76289,0
E00170,2024-03-01,0,,0.754127,0
E00171,2024-03-01,0,,0.799412,0
E00172,2024-03-01,0,,0.589434,0
E00173,2024-03-01,0,,0.669855,0
E00174,2024-03-01,0,,0.595341,0
E00175,2024-03-01,0,,0.661467,0
E00176,2024-03-01,0,,0.658914,0
E00177,2024-03-01,0,,0.800503,1
E00178,2024-03-01,0,,0.792705,0
E00179,2024-03-01,0,,0.804664,0
E00180,2024-03-01,0,,0.667799,0
E00181,2024-03-01,0,,0.595707,0
E00182,2024-03-01,0,,0.856222,1
E00183,2024-03-01,0,,0.654713,0
E00184,2024-03-01,0,,0.678792,0
E00185,2024-03-01,0,,0.746757,0
E00186,2024-03-01,0,,0.560183,0
E00187,2024-03-01,0,,0.641678,0
E00188,2024-03-01,0,,0.812921,1
E00189,2024-03-01,0,,0.786202,0
E00190,2024-03-01,0,,0.741822,0
E00191,2024-03-01,0,,0.681516,0
E00193,2024-03-01,0,,0.474605,0
E00196,2024-03-01,0,,0.715298,0
E00197,2024-03-01,0,,0.586628,0
E00199,2024-03-01,0,,0.542034,0
E00200,2024-03-01,0,,0.684444,0
E00201,2024-03-01,0,,0.77423,0
E00202,2024-03-01,0,,0.81622,0
E00203,2024-03-01,0,,0.825778,0
E00204,2024-03-01,0,,0.777912,0
E00205,2024-03-01,0,,0.887991,0
E00206,2024-03-01,0,,0.787178,0
E00207,2024-03-01,0,,0.507052,0
E00209,2024-03-01,0,,0.774973,0
E00210,2024-03-01,0,,0.605028,0
E00211,2024-03-01,1,2024-04-25,0.567447,0
E00213,2024-03-01,0,,0.678335,0
E00214,2024-03-01,0,,0.689257,0
E00215,2024-03-01,0,,0.731988,0
E00216,2024-03-01,0,,0.703713,0
E00217,2024-03-01,0,,0.788109,1
E00218,2024-03-01,0,,0.844339,1
E00219,2024-03-01,0,,0.738688,0
E00220,2024-03-01,1,2024-04-06,0.731591,0
E00221,2024-03-01,0,,0.76235,0
E00223,2024-03-01,0,,0.590931,0
E00224,2024-03-01,0,,0.757052,0
E00225,2024-03-01,0,,0.851728,1
E00226,2024-03-01,0,,0.755488,0
E00227,2024-03-01,0,,0.793797,0
E00228,2024-03-01,0,,0.729885,0
E00229,2024-03-01,0,,0.650164,0
E00230,2024-03-01,0,,0.773262,0
E00231,2024-03-01,0,,0.639212,0
E00232,2024-03-01,0,,0.550446,0
E00233,2024-03-01,0,,0.805325,1
E00235,2024-03-01,0,,0.779328,0
E00236,2024-03-01,0,,0.837851,1
E00237,2024-03-01,0,,0.814931,1
E00238,2024-03-01,0,,0.899533,1
E00239,2024-03-01,0,,0.661244,0
E00240,2024-03-01,0,,0.754006,0
E00241,2024-03-01,0,,0.520405,0
E00242,2024-03-01,0,,0.758094,0
E00243,2024-03-01,0,,0.82605,0
E00244,2024-03-01,0,,0.798759,0
E00245,2024-03-01,0,,0.696508,0
E00246,2024-03-01,0,,0.773399,0
E00247,2024-03-01,0,,0.798549,1
E00248,2024-03-01,0,,0.779519,0
E00249,2024-03-01,0,,0.706571,0
E00250,2024-03-01,0,,0.685713,0
E00251,2024-03-01,0,,0.869975,0
E00252,2024-03-01,0,,0.763257,0
E00253,2024-03-01,0,,0.800795,0
E00254,2024-03-01,0,,0.552646,0
E00257,2024-03-01,0,,0.673946,0
E00258,2024-03-01,0,,0.738122,0
E00259,2024-03-01,0,,0.548011,0
E00260,2024-03-01,0,,0.602943,0
E00261,2024-03-01,0,,0.740049,0
E00262,2024-03-01,0,,0.575495,0
E00263,2024-03-01,0,,0.615283,0
E00264,2024-03-01,0,,0.733475,0
E00265,2024-03-01,0,,0.60871,0
E00266,2024-03-01,0,,0.70331,0
E00267,2024-03-01,0,,0.708229,0
E00269,2024-03-01,0,,0.80915,0
E00270,2024-03-01,0,,0.760923,0
E00271,2024-03-01,0,,0.75421,0
E00273,2024-03-01,0,,0.663141,0
E00274,2024-03-01,0,,0.677377,0
E00276,2024-03-01,0,,0.771105,0
E00277,2024-03-01,1,2024-04-11,0.60809,0
E00279,2024-03-01,0,,0.727462,0
E00280,2024-03-01,0,,0.542246,0
E00281,2024-03-01,0,,0.731189,0
E00282,2024-03-01,1,2024-04-12,0.830769,1
E00283,2024-03-01,0,,0.62511,0
E00284,2024-03-01,0,,0.658582,0
E00287,2024-03-01,0,,0.770964,0
E00288,2024-03-01,0,,0.772745,0
E00289,2024-03-01,0,,0.726297,0
E00291,2024-03-01,0,,0.663458,0
E00292,2024-03-01,0,,0.610373,0
E00293,2024-03-01,0,,0.755384,0
E00294,2024-03-01,0,,0.778423,0
E00295,2024-03-01,1,2024-05-30,0.782224,0
E00296,2024-03-01,0,,0.632753,0
E00297,2024-03-01,0,,0.708613,0
E00298,2024-03-01,0,,0.722459,0
E00299,2024-03-01,0,,0.689539,0
E00300,2024-03-01,0,,0.669965,0
E00301,2024-03-01,0,,0.761835,0
E00303,2024-03-01,0,,0.517834,0
E00304,2024-03-01,0,,0.738535,0
E00305,2024-03-01,0,,0.809973,0
E00306,2024-03-01,0,,0.775473,1
E00307,2024-03-01,0,,0.78926,0
E00308,2024-03-01,0,,0.553164,0
E00309,2024-03-01,0,,0.827183,0
E00310,2024-03-01,0,,0.726663,0
E00311,2024-03-01,0,,0.817585,1
E00312,2024-03-01,0,,0.750569,0
E00313,2024-03-01,0,,0.875643,1
E00316,2024-03-01,0,,0.731309,0
E00317,2024-03-01,0,,0.742794,0
E00318,2024-03-01,0,,0.564131,0
E00319,2024-03-01,0,,0.588121,0
E00320,2024-03-01,0,,0.739974,0
E00321,2024-03-01,0,,0.739707,0
E00322,2024-03-01,1,2024-05-09,0.730369,0
E00323,2024-03-01,0,,0.854782,0
E00324,2024-03-01,0,,0.768835,0
E00325,2024-03-01,0,,0.698031,0
E00326,2024-03-01,0,,0.398464,0
E00327,2024-03-01,0,,0.824539,1
E00328,2024-03-01,0,,0.820837,0
E00329,2024-03-01,0,,0.744066,0
E00330,2024-03-01,0,,0.702223,0
E00331,2024-03-01,0,,0.776633,0
E00332,2024-03-01,0,,0.741944,0
E00334,2024-03-01,0,,0.855768,0
E00336,2024-03-01,0,,0.606527,0
E00337,2024-03-01,0,,0.775211,0
E00338,2024-03-01,0,,0.609199,0
E00339,2024-03-01,0,,0.578086,0
E00340,2024-03-01,0,,0.726246,0
E00341,2024-03-01,0,,0.728222,0
E00342,2024-03-01,0,,0.781045,1
E00343,2024-03-01,0,,0.687544,0
E00344,2024-03-01,0,,0.655984,0
E00345,2024-03-01,0,,0.866604,1
E00346,2024-03-01,0,,0.735472,0
E00347,2024-03-01,0,,0.692432,0
E00348,2024-03-01,0,,0.892869,0
E00349,2024-03-01,0,,0.819152,0
E00350,2024-03-01,0,,0.707862,0
E00351,2024-03-01,0,,0.818422,1
E00352,2024-03-01,0,,0.766272,0
E00353,2024-03-01,0,,0.719106,0
E00354,2024-03-01,0,,0.809803,0
E00355,2024-03-01,0,,0.730077,0
E00356,2024-03-01,0,,0.740647,0
E00357,2024-03-01,0,,0.520865,0
E00358,2024-03-01,0,,0.801851,1
E00359,2024-03-01,0,,0.737376,0
E00360,2024-03-01,1,2024-04-19,0.693781,0
E00361,2024-03-01,0,,0.663361,0
E00362,2024-03-01,0,,0.548553,0
E00363,2024-03-01,0,,0.472647,0
E00365,2024-03-01,0,,0.800135,1
E00366,2024-03-01,0,,0.593346,0
E00367,2024-03-01,0,,0.625869,0
E00368,2024-03-01,0,,0.7497,0
E00369,2024-03-01,0,,0.786667,1
E00370,2024-03-01,0,,0.507204,0
E00371,2024-03-01,0,,0.772243,0
