employee_id,period_start,business_unit_id,job_family,job_level,tenure_years,engagement_score,performance_rating,compa_ratio,workload_index,manager_change_flag,attrition_risk_score,attrition_in_3m,termination_date,had_intervention_this_period,base_salary,replacement_cost_estimate,intervention_type,intervention_cost,expected_mechanism
E00205,2024-01-01,BU10,IT,IC1,4.602,0.563,4.05,0.6,0.546,0,,0.2,,0.0,45534,39749.32,,,
E00206,2024-01-01,BU10,IT,IC1,3.474,0.603,3.33,0.6,0.53,0,,0.2,,0.0,41032,97831.53,,,
E00207,2024-01-01,BU05,IT,IC1,6.404,0.649,3.36,1.239,0.554,0,,0.2,,0.0,81627,68423.52,,,
E00208,2024-01-01,BU07,IT,IC1,3.997,0.605,3.85,0.635,0.671,0,,0.2,2024-03-10,0.0,78921,57783.56,,,
E00209,2024-01-01,BU02,IT,IC1,0.0,0.481,2.75,0.798,0.955,0,,0.0,,1.0,61553,67356.65,workload_rebalance,500.0,reduce_burnout_risk
E00210,2024-01-01,BU04,IT,IC1,2.951,0.57,2.91,1.132,0.455,0,,0.2,,0.0,87364,86040.2,,,
E00211,2024-01-01,BU02,IT,IC1,0.0,0.507,2.94,1.468,0.567,0,,0.2,,0.0,98625,151007.02,,,
E00212,2024-01-01,BU07,IT,IC1,9.996,0.544,3.06,0.998,0.636,0,,0.2,2024-03-31,0.0,94644,55052.84,,,
E00213,2024-01-01,BU02,IT,IC1,4.096,0.671,3.28,0.808,0.568,0,,0.2,,0.0,49767,101387.96,,,
E00214,2024-01-01,BU01,IT,IC1,2.626,0.593,2.74,1.074,0.452,0,,0.2,,0.0,85386,80422.5,,,
E00215,2024-01-01,BU09,IT,IC1,5.224,0.583,3.88,0.953,0.768,0,,0.2,,0.0,64478,86290.31,,,
E00216,2024-01-01,BU01,IT,IC1,6.261,0.625,2.78,0.931,0.611,0,,0.2,,0.0,109542,157025.97,,,
E00217,2024-01-01,BU08,IT,IC1,8.556,0.469,3.31,0.6,0.701,0,,0.0,,1.0,57337,127398.78,retention_bonus,3500.0,short_term_retention
E00218,2024-01-01,BU02,IT,IC1,4.096,0.611,3.04,0.6,0.424,0,,0.2,,0.0,52851,182545.48,,,
E00219,2024-01-01,BU08,IT,IC1,4.118,0.508,3.53,0.6,0.431,0,,0.2,,0.0,48299,93283.44,,,
E00220,2024-01-01,BU03,IT,IC1,0.0,0.449,2.84,1.007,0.747,0,,0.0,,1.0,63975,73112.26,role_transfer,800.0,increase_internal_mobility_fit
E00221,2024-01-01,BU06,IT,IC1,9.936,0.53,2.8,0.712,0.616,0,,0.0,,1.0,70499,90417.13,role_transfer,800.0,increase_internal_mobility_fit
E00222,2024-01-01,BU03,IT,IC1,1.848,0.411,3.5,0.834,0.818,0,,0.2,,0.0,70975,111530.01,,,
E00223,2024-01-01,BU07,IT,IC1,0.0,0.686,3.59,1.067,0.394,0,,0.2,,0.0,67657,108270.01,,,
E00224,2024-01-01,BU10,IT,IC1,4.786,0.543,3.63,0.789,0.604,0,,0.2,,0.0,75725,61386.84,,,
E00225,2024-01-01,BU09,IT,IC1,7.986,0.535,3.57,0.6,0.8,1,,0.0,,1.0,55388,104156.08,comp_adjustment,5000.0,reduce_comp_gap
E00226,2024-01-01,BU02,IT,IC1,6.615,0.547,3.17,0.6,0.526,0,,0.2,,0.0,44118,110816.2,,,
E00227,2024-01-01,BU05,IT,IC1,0.0,0.544,3.21,0.6,0.525,0,,0.2,,0.0,42790,300000.0,,,
E00228,2024-01-01,BU06,IT,IC1,6.585,0.599,2.61,0.603,0.729,0,,0.2,,0.0,84227,232700.04,,,
E00229,2024-01-01,BU04,IT,IC1,7.039,0.585,3.42,1.151,0.565,0,,0.2,,0.0,70588,68115.9,,,
E00230,2024-01-01,BU04,IT,IC1,0.972,0.519,3.2,0.6,0.626,0,,0.0,,1.0,31271,87869.05,comp_adjustment,5000.0,reduce_comp_gap
E00231,2024-01-01,BU04,IT,IC1,7.611,0.697,3.31,0.699,0.677,0,,0.2,,0.0,87892,51760.19,,,
E00232,2024-01-01,BU02,IT,IC1,7.6,0.607,3.64,1.6,0.578,0,,0.2,,0.0,115630,76657.85,,,
E00233,2024-01-01,BU04,IT,IC1,6.511,0.59,3.08,0.6,0.452,0,,0.2,,0.0,46603,115260.23,,,
E00234,2024-01-01,BU01,IT,IC1,3.789,0.582,3.25,0.724,0.669,0,,0.2,2024-01-25,0.0,67350,172053.3,,,
E00235,2024-01-01,BU06,IT,IC1,6.615,0.65,3.32,0.6,0.683,0,,0.2,,0.0,50731,72029.98,,,
E00236,2024-01-01,BU01,IT,IC1,1.459,0.47,3.7,0.798,0.77,0,,0.2,,0.0,74601,74500.38,,,
E00237,2024-01-01,BU10,IT,IC1,9.654,0.654,3.48,0.6,0.457,0,,0.2,,0.0,39811,38049.58,,,
E00238,2024-01-01,BU06,IT,IC1,2.626,0.424,3.48,0.6,0.635,0,,0.2,,0.0,58395,92941.52,,,
E00239,2024-01-01,BU01,IT,IC1,3.617,0.543,3.63,1.366,0.641,0,,0.2,,0.0,84412,61996.86,,,
E00240,2024-01-01,BU06,IT,IC1,8.23,0.579,2.85,0.776,0.834,0,,0.0,,1.0,92272,78800.74,workload_rebalance,500.0,reduce_burnout_risk
E00241,2024-01-01,BU10,IT,IC1,2.207,0.568,3.64,1.148,0.804,0,,0.2,,0.0,69513,67395.81,,,
E00242,2024-01-01,BU08,IT,IC1,9.785,0.627,3.15,0.692,0.595,0,,0.2,,0.0,53174,95846.89,,,
E00243,2024-01-01,BU02,IT,IC1,0.0,0.515,3.19,0.6,0.66,0,,0.2,,0.0,34289,45340.13,,,
E00244,2024-01-01,BU02,IT,IC1,1.613,0.574,3.35,0.6,0.514,0,,0.2,,0.0,45929,51676.33,,,
E00245,2024-01-01,BU04,IT,IC1,1.259,0.49,3.69,0.6,0.639,0,,0.2,,0.0,50805,260689.85,,,
E00246,2024-01-01,BU03,IT,IC1,8.98,0.566,3.11,0.6,0.802,0,,0.0,,1.0,46901,56026.79,comp_adjustment,5000.0,reduce_comp_gap
E00247,2024-01-01,BU04,IT,IC1,3.792,0.655,3.76,0.629,0.772,0,,0.2,,0.0,61135,61045.33,,,
E00248,2024-01-01,BU07,IT,IC1,0.736,0.576,3.05,0.6,0.604,0,,0.2,,0.0,53122,228556.0,,,
E00249,2024-01-01,BU01,IT,IC1,8.0,0.619,2.88,1.01,1.0,0,,0.0,,1.0,63592,300000.0,retention_bonus,3500.0,short_term_retention
E00250,2024-01-01,BU06,IT,IC1,3.967,0.653,3.17,0.763,0.569,0,,0.2,,0.0,91210,59025.24,,,
E00251,2024-01-01,BU03,IT,IC1,0.359,0.503,3.36,0.6,0.567,1,,0.0,,1.0,51934,84729.02,retention_bonus,3500.0,short_term_retention
E00252,2024-01-01,BU10,IT,IC1,1.864,0.675,3.53,0.6,0.64,0,,0.2,,0.0,36901,116614.1,,,
E00253,2024-01-01,BU07,IT,IC1,6.012,0.587,2.56,0.72,0.555,0,,0.0,,1.0,46836,217692.63,comp_adjustment,5000.0,reduce_comp_gap
E00254,2024-01-01,BU10,IT,IC1,9.355,0.477,3.82,1.153,0.348,0,,0.2,,0.0,73442,64141.05,,,
E00255,2024-01-01,BU02,IT,IC1,8.454,0.538,3.37,1.167,0.603,0,,0.2,,0.0,75908,89549.82,,,
E00256,2024-01-01,BU02,IT,IC1,9.207,0.571,3.33,1.042,0.811,0,,0.2,2024-02-09,0.0,69018,141878.65,,,
E00257,2024-01-01,BU04,IT,IC1,5.218,0.59,3.22,1.171,0.702,0,,0.2,,0.0,94396,121609.48,,,
E00258,2024-01-01,BU01,IT,IC1,5.873,0.514,2.75,0.6,0.464,0,,0.0,,1.0,56093,84428.07,manager_coaching,1200.0,improve_manager_experience
E00259,2024-01-01,BU03,IT,IC1,0.0,0.476,3.04,1.507,0.621,0,,0.2,,0.0,122793,94155.71,,,
E00260,2024-01-01,BU09,IT,IC1,3.535,0.66,3.85,1.327,0.493,0,,0.2,,0.0,79727,53864.25,,,
E00261,2024-01-01,BU07,IT,IC1,1.791,0.557,2.8,0.6,0.655,0,,0.2,,0.0,24755,89836.56,,,
E00262,2024-01-01,BU07,IT,IC1,1.166,0.676,3.38,1.6,0.761,0,,0.2,,0.0,112446,88703.19,,,
E00263,2024-01-01,BU04,IT,IC1,7.88,0.562,3.36,0.782,0.486,0,,0.2,,0.0,45778,111012.93,,,
E00264,2024-01-01,BU02,IT,IC1,7.034,0.583,3.57,0.6,0.58,0,,0.2,,0.0,41692,77888.08,,,
E00265,2024-01-01,BU04,IT,IC1,7.962,0.556,3.28,0.963,0.55,0,,0.2,,0.0,71921,123638.57,,,
E00266,2024-01-01,BU06,IT,IC1,6.538,0.656,3.36,0.6,0.576,0,,0.2,,0.0,32586,157731.2,,,
E00267,2024-01-01,BU03,IT,IC1,2.081,0.567,2.96,0.6,0.374,0,,0.2,,0.0,46938,107244.73,,,
E00268,2024-01-01,BU01,IT,IC1,4.613,0.566,2.85,1.283,0.757,0,,0.2,,0.0,103258,117150.63,,,
E00269,2024-01-01,BU08,IT,IC1,2.092,0.448,3.62,0.946,0.587,0,,0.2,,0.0,72742,102420.83,,,
E00270,2024-01-01,BU05,IT,IC1,9.29,0.566,3.32,0.711,0.827,0,,0.2,,0.0,79561,100003.8,,,
E00271,2024-01-01,BU05,IT,IC1,2.951,0.548,3.42,0.6,0.479,0,,0.2,,0.0,47576,72274.33,,,
E00272,2024-01-01,BU04,IT,IC1,6.489,0.684,3.14,0.6,0.747,0,,0.2,,0.0,34946,115306.36,,,
E00273,2024-01-01,BU06,IT,IC1,0.0,0.758,3.74,0.7,0.444,0,,0.2,,0.0,76679,95716.55,,,
E00274,2024-01-01,BU03,IT,IC1,9.662,0.633,3.7,1.289,0.568,0,,0.2,,0.0,82917,256491.6,,,
E00275,2024-01-01,BU09,IT,IC1,2.913,0.619,3.4,0.885,0.575,0,,0.2,,0.0,81613,202994.7,,,
E00276,2024-01-01,BU05,IT,IC1,6.146,0.637,3.63,0.72,0.486,0,,0.2,,0.0,64420,118961.65,,,
E00277,2024-01-01,BU03,IT,IC1,4.778,0.53,3.38,0.6,0.617,0,,0.2,,0.0,42682,70937.16,,,
E00278,2024-01-01,BU01,IT,IC1,2.486,0.696,2.84,1.6,0.662,0,,0.2,2024-02-18,0.0,140536,60617.58,,,
E00279,2024-01-01,BU10,IT,IC1,6.579,0.5,3.92,0.645,0.465,0,,0.2,,0.0,70822,170918.1,,,
E00280,2024-01-01,BU06,IT,IC1,7.058,0.741,3.93,0.919,0.931,0,,0.2,,0.0,56339,112551.1,,,
E00281,2024-01-01,BU02,IT,IC1,1.889,0.614,3.57,0.858,0.579,0,,0.2,,0.0,56426,124118.25,,,
E00282,2024-01-01,BU03,IT,IC1,7.535,0.643,3.3,0.622,0.583,0,,0.2,,0.0,63093,45609.07,,,
E00283,2024-01-01,BU01,IT,IC1,1.878,0.406,3.33,1.023,0.54,0,,0.2,,0.0,87061,151792.96,,,
E00284,2024-01-01,BU09,IT,IC1,8.912,0.69,3.57,1.011,0.648,0,,0.2,,0.0,63983,122689.81,,,
E00285,2024-01-01,BU08,IT,IC1,8.841,0.649,3.9,0.704,0.638,0,,0.2,,0.0,80860,60671.64,,,
E00286,2024-01-01,BU02,IT,IC1,8.167,0.467,3.63,0.761,0.601,0,,0.2,,0.0,63132,80881.41,,,
E00287,2024-01-01,BU08,IT,IC1,4.778,0.584,4.15,0.6,0.542,0,,0.2,,0.0,57565,112600.14,,,
E00288,2024-01-01,BU09,IT,IC1,7.855,0.592,3.68,0.679,0.775,0,,0.2,,0.0,74940,102389.1,,,
E00289,2024-01-01,BU01,IT,IC1,1.678,0.517,3.21,0.751,0.656,0,,0.2,,0.0,73950,87679.94,,,
E00290,2024-01-01,BU05,IT,IC1,6.286,0.572,2.68,0.743,0.517,0,,0.0,,1.0,56423,95449.8,comp_adjustment,5000.0,reduce_comp_gap
E00291,2024-01-01,BU08,IT,IC1,9.569,0.587,3.86,0.6,0.565,0,,0.2,,0.0,46064,89280.26,,,
E00292,2024-01-01,BU02,IT,IC1,6.979,0.64,3.91,1.057,0.729,0,,0.2,,0.0,67481,107106.46,,,
E00293,2024-01-01,BU04,IT,IC1,9.418,0.666,2.66,0.744,0.847,0,,0.2,,0.0,61539,193899.81,,,
E00294,2024-01-01,BU07,IT,IC1,5.018,0.41,3.65,0.778,0.465,0,,0.2,,0.0,49306,35000.0,,,
E00295,2024-01-01,BU03,IT,IC1,6.442,0.493,3.05,0.6,0.596,0,,0.0,,1.0,44585,89890.08,retention_bonus,3500.0,short_term_retention
E00296,2024-01-01,BU05,IT,IC1,2.245,0.467,2.97,0.843,0.579,0,,0.2,,0.0,69125,108267.04,,,
E00297,2024-01-01,BU08,IT,IC1,2.773,0.525,3.3,0.6,0.737,0,,0.0,,1.0,72586,114247.54,retention_bonus,3500.0,short_term_retention
E00298,2024-01-01,BU10,IT,IC1,3.94,0.604,3.27,0.6,0.491,0,,0.2,,0.0,52785,84589.37,,,
E00299,2024-01-01,BU03,IT,IC1,7.598,0.649,2.81,0.794,0.543,0,,0.2,,0.0,48875,45360.67,,,
E00300,2024-01-01,BU04,IT,IC1,9.733,0.512,3.53,0.731,0.541,0,,0.2,,0.0,44775,115904.68,,,
E00301,2024-01-01,BU09,IT,IC1,9.194,0.665,3.51,0.79,0.437,0,,0.2,,0.0,68445,217560.68,,,
E00302,2024-01-01,BU07,IT,IC1,0.0,0.509,3.22,0.6,0.566,0,,0.2,2024-02-10,0.0,45189,50145.69,,,
E00303,2024-01-01,BU01,IT,IC1,7.962,0.546,3.43,1.6,0.576,0,,0.2,,0.0,131189,147509.53,,,
E00304,2024-01-01,BU04,IT,IC1,4.241,0.37,3.49,0.6,0.806,0,,0.2,,0.0,51865,86257.23,,,
E00305,2024-01-01,BU04,IT,IC1,3.995,0.515,2.93,0.6,0.517,0,,0.2,,0.0,25621,97278.13,,,
E00306,2024-01-01,BU09,IT,IC1,4.036,0.712,3.53,0.6,0.696,0,,0.2,,0.0,59245,62262.91,,,
E00307,2024-01-01,BU06,IT,IC1,4.753,0.656,3.28,0.922,0.666,0,,0.2,,0.0,58363,86027.32,,,
E00308,2024-01-01,BU09,IT,IC1,4.345,0.589,2.99,1.139,0.348,0,,0.2,,0.0,88354,179502.7,,,
E00309,2024-01-01,BU06,IT,IC1,7.63,0.669,3.47,0.865,0.804,0,,0.2,,0.0,66227,129977.98,,,
E00310,2024-01-01,BU06,IT,IC1,4.895,0.629,3.72,0.6,0.583,0,,0.2,,0.0,44719,218046.95,,,
E00311,2024-01-01,BU05,IT,IC1,2.582,0.467,3.19,0.645,0.402,0,,0.2,,0.0,54164,169865.26,,,
E00312,2024-01-01,BU05,IT,IC1,0.0,0.639,3.11,0.709,0.571,0,,0.2,,0.0,67144,121846.15,,,
E00313,2024-01-01,BU02,IT,IC1,0.0,0.526,3.91,0.6,0.663,0,,0.2,,0.0,28067,219190.39,,,
E00314,2024-01-01,BU08,IT,IC1,8.131,0.716,3.67,0.811,0.472,0,,0.2,,0.0,95656,121841.02,,,
E00315,2024-01-01,BU08,IT,IC1,5.103,0.651,3.52,0.6,0.665,0,,0.2,,0.0,44761,145149.59,,,
E00316,2024-01-01,BU01,IT,IC1,9.131,0.585,3.13,1.508,0.717,0,,0.2,,0.0,98318,87506.52,,,
E00317,2024-01-01,BU08,IT,IC1,9.81,0.574,3.4,0.708,0.816,0,,0.2,,0.0,68690,103039.85,,,
E00318,2024-01-01,BU05,IT,IC1,5.292,0.725,3.5,1.147,0.522,0,,0.2,,0.0,74634,73063.54,,,
E00319,2024-01-01,BU02,IT,IC1,7.493,0.487,3.08,1.383,0.681,0,,0.2,,0.0,89527,156097.83,,,
E00320,2024-01-01,BU02,IT,IC1,6.45,0.676,3.17,0.662,0.631,0,,0.2,,0.0,73174,58846.57,,,
E00321,2024-01-01,BU06,IT,IC1,7.154,0.575,3.74,0.96,0.491,0,,0.2,,0.0,75774,142199.05,,,
E00322,2024-01-01,BU09,IT,IC1,9.528,0.625,3.48,0.6,0.721,0,,0.2,,0.0,56526,91778.42,,,
E00323,2024-01-01,BU01,IT,IC1,9.363,0.648,3.02,0.861,0.432,0,,0.2,,0.0,68204,169394.68,,,
E00324,2024-01-01,BU06,IT,IC1,5.717,0.489,3.5,0.6,0.612,0,,0.2,,0.0,48746,140198.77,,,
E00325,2024-01-01,BU09,IT,IC1,4.359,0.601,4.58,0.852,0.475,1,,0.2,,0.0,53093,226889.01,,,
E00326,2024-01-01,BU08,IT,IC1,7.71,0.553,3.56,1.483,0.578,0,,0.2,,0.0,119091,138936.75,,,
E00327,2024-01-01,BU06,IT,IC1,1.372,0.475,3.49,0.6,0.616,0,,0.2,,0.0,45122,49291.52,,,
E00328,2024-01-01,BU03,IT,IC1,5.317,0.696,3.15,0.6,0.475,0,,0.2,,0.0,63197,97032.04,,,
E00329,2024-01-01,BU08,IT,IC1,2.812,0.601,3.94,0.79,0.63,0,,0.2,,0.0,62300,59013.54,,,
E00330,2024-01-01,BU09,IT,IC1,9.821,0.533,3.48,0.716,0.782,0,,0.2,,0.0,53704,79197.46,,,
E00331,2024-01-01,BU01,IT,IC1,5.166,0.579,3.24,0.6,0.588,1,,0.0,,1.0,71685,197398.19,role_transfer,800.0,increase_internal_mobility_fit
E00332,2024-01-01,BU09,IT,IC1,7.855,0.607,3.56,0.944,0.573,0,,0.2,,0.0,73600,133227.79,,,
E00333,2024-01-01,BU06,IT,IC1,9.196,0.656,3.58,0.6,0.537,0,,0.2,2024-03-26,0.0,43302,73014.02,,,
E00334,2024-01-01,BU06,IT,IC1,6.787,0.453,3.32,0.6,0.605,0,,0.0,,1.0,62036,63370.43,role_transfer,800.0,increase_internal_mobility_fit
E00335,2024-01-01,BU04,IT,IC1,5.796,0.584,2.82,0.6,0.585,0,,0.2,2024-02-27,0.0,40994,101486.13,,,
E00336,2024-01-01,BU01,IT,IC1,3.619,0.605,3.59,1.191,0.536,0,,0.2,,0.0,78904,57842.17,,,
E00337,2024-01-01,BU10,IT,IC1,9.662,0.654,3.53,0.686,0.602,0,,0.2,,0.0,63689,73932.84,,,
E00338,2024-01-01,BU08,IT,IC1,7.841,0.789,3.56,0.95,0.486,0,,0.2,,0.0,61625,115073.89,,,
E00339,2024-01-01,BU02,IT,IC1,8.038,0.582,2.81,0.969,0.499,0,,0.2,,0.0,75407,168184.33,,,
E00340,2024-01-01,BU01,IT,IC1,1.248,0.519,3.58,0.6,0.43,0,,0.2,,0.0,54370,131513.94,,,
E00341,2024-01-01,BU02,IT,IC1,0.586,0.385,3.24,0.855,0.598,0,,0.2,,0.0,82447,35662.15,,,
E00342,2024-01-01,BU01,IT,IC1,4.632,0.457,3.57,0.6,0.413,0,,0.0,,1.0,42961,114678.8,manager_coaching,1200.0,improve_manager_experience
E00343,2024-01-01,BU01,IT,IC1,0.575,0.45,3.41,1.022,0.726,0,,0.2,,0.0,98141,103294.62,,,
E00344,2024-01-01,BU09,IT,IC1,7.948,0.525,2.9,0.6,0.707,0,,0.2,,0.0,49374,120472.42,,,
E00345,2024-01-01,BU01,IT,IC1,2.642,0.559,3.52,0.6,0.575,0,,0.2,,0.0,33069,206947.38,,,
E00346,2024-01-01,BU04,IT,IC1,2.308,0.566,3.21,0.632,0.591,0,,0.2,,0.0,53370,39516.29,,,
E00347,2024-01-01,BU10,IT,IC1,8.082,0.552,3.6,0.711,0.812,0,,0.2,,0.0,51293,76644.18,,,
E00348,2024-01-01,BU06,IT,IC1,4.246,0.602,3.71,0.605,0.86,0,,0.2,,0.0,53230,130461.48,,,
E00349,2024-01-01,BU07,IT,IC1,3.855,0.586,3.81,0.6,0.598,0,,0.2,,0.0,64931,49080.05,,,
E00350,2024-01-01,BU02,IT,IC1,8.939,0.561,3.43,1.06,0.605,0,,0.2,,0.0,87925,194289.1,,,
E00351,2024-01-01,BU06,IT,IC1,0.0,0.438,3.58,0.697,0.79,0,,0.2,,0.0,55989,118029.04,,,
E00352,2024-01-01,BU07,IT,IC1,0.115,0.503,4.07,0.622,0.562,0,,0.2,,0.0,47001,146369.31,,,
E00353,2024-01-01,BU10,IT,IC1,8.323,0.515,3.34,0.628,0.698,0,,0.0,,1.0,40365,77342.65,comp_adjustment,5000.0,reduce_comp_gap
E00354,2024-01-01,BU10,IT,IC1,0.241,0.667,3.14,0.635,0.541,1,,0.0,,1.0,50825,144223.45,retention_bonus,3500.0,short_term_retention
E00355,2024-01-01,BU02,IT,IC1,9.32,0.542,3.16,0.6,0.697,0,,0.0,,1.0,30923,161738.75,retention_bonus,3500.0,short_term_retention
E00356,2024-01-01,BU02,IT,IC1,2.311,0.633,3.55,0.684,0.547,0,,0.2,,0.0,46453,111048.31,,,
E00357,2024-01-01,BU10,IT,IC1,9.582,0.652,3.85,1.437,0.648,0,,0.2,,0.0,92542,111124.43,,,
E00358,2024-01-01,BU07,IT,IC1,1.363,0.4,3.29,0.6,0.539,0,,0.2,,0.0,44883,112936.38,,,
E00359,2024-01-01,BU01,IT,IC1,0.0,0.484,3.63,0.651,0.358,0,,0.2,,0.0,74612,67806.96,,,
E00360,2024-01-01,BU08,IT,IC1,4.994,0.574,3.54,0.6,0.637,0,,0.2,,0.0,38977,93576.78,,,
E00361,2024-01-01,BU03,IT,IC1,3.198,0.697,2.9,1.364,0.482,0,,0.2,,0.0,111289,93366.73,,,
E00362,2024-01-01,BU06,IT,IC1,0.684,0.53,3.22,1.181,0.696,0,,0.2,,0.0,113910,118830.42,,,
E00363,2024-01-01,BU09,IT,IC1,3.943,0.518,3.34,1.116,0.57,0,,0.2,,0.0,73634,156818.82,,,
E00364,2024-01-01,BU06,IT,IC1,0.389,0.608,2.88,1.049,0.812,0,,0.2,2024-03-26,0.0,120203,62105.15,,,
E00365,2024-01-01,BU09,IT,IC1,7.937,0.567,3.76,0.896,0.804,0,,0.2,,0.0,67814,94529.89,,,
E00366,2024-01-01,BU07,IT,IC1,8.794,0.703,3.77,0.993,0.689,0,,0.2,,0.0,78353,194771.13,,,
E00367,2024-01-01,BU09,IT,IC1,1.728,0.533,3.24,0.935,0.663,0,,0.2,,0.0,93123,71561.38,,,
E00368,2024-01-01,BU02,IT,IC1,2.355,0.562,3.62,0.947,0.821,0,,0.2,,0.0,63761,69072.57,,,
E00369,2024-01-01,BU08,IT,IC1,0.515,0.52,3.42,0.6,0.591,0,,0.2,,0.0,34775,109531.04,,,
E00370,2024-01-01,BU08,IT,IC1,3.214,0.569,3.86,0.92,0.856,0,,0.2,,0.0,78916,146224.56,,,
E00371,2024-01-01,BU02,IT,IC1,1.024,0.447,3.05,0.6,0.581,0,,0.2,,0.0,50759,100515.5,,,
E00372,2024-01-01,BU04,IT,IC1,6.459,0.677,3.08,0.793,0.56,0,,0.2,,0.0,52097,181853.69,,,
E00373,2024-01-01,BU07,IT,IC1,6.371,0.686,2.99,0.816,0.77,0,,0.2,,0.0,66454,147043.36,,,
E00374,2024-01-01,BU04,IT,IC1,9.864,0.543,3.0,0.762,0.697,0,,0.2,,0.0,72999,146055.87,,,
E00375,2024-01-01,BU04,IT,IC1,2.207,0.577,3.55,0.983,0.449,0,,0.2,,0.0,63104,128319.42,,,
E00376,2024-01-01,BU06,IT,IC1,7.129,0.634,3.28,0.976,0.413,0,,0.2,,0.0,74795,285035.6,,,
E00377,2024-01-01,BU10,IT,IC1,3.395,0.605,3.3,0.6,0.384,0,,0.2,,0.0,46751,91181.08,,,
E00378,2024-01-01,BU06,IT,IC1,8.819,0.641,3.53,0.6,0.609,0,,0.2,,0.0,58986,40592.57,,,
E00379,2024-01-01,BU10,IT,IC1,8.501,0.662,3.26,1.01,0.911,0,,0.2,,0.0,80594,205837.01,,,
E00380,2024-01-01,BU03,IT,IC1,3.803,0.636,3.43,0.919,0.609,0,,0.2,,0.0,111355,81386.18,,,
E00381,2024-01-01,BU09,IT,IC1,4.438,0.632,3.49,0.955,0.588,0,,0.2,,0.0,126027,104974.39,,,
E00382,2024-01-01,BU10,IT,IC1,7.149,0.639,3.57,0.606,0.674,0,,0.2,,0.0,69671,180272.21,,,
E00383,2024-01-01,BU02,IT,IC1,1.062,0.639,3.54,1.197,0.556,0,,0.2,,0.0,80338,48625.76,,,
E00384,2024-01-01,BU06,IT,IC1,0.857,0.548,3.65,1.257,0.773,0,,0.2,,0.0,119797,56936.06,,,
E00385,2024-01-01,BU07,IT,IC1,4.194,0.622,3.43,0.604,0.73,0,,0.2,,0.0,47345,48647.24,,,
E00386,2024-01-01,BU09,IT,IC1,0.559,0.47,3.18,0.6,0.543,0,,0.0,,1.0,74637,69951.97,comp_adjustment,5000.0,reduce_comp_gap
E00387,2024-01-01,BU03,IT,IC1,0.802,0.587,3.16,1.009,0.666,0,,0.2,,0.0,78348,121876.31,,,
E00388,2024-01-01,BU10,IT,IC1,4.83,0.561,3.35,1.494,0.461,0,,0.2,,0.0,99385,126602.81,,,
E00389,2024-01-01,BU03,IT,IC1,9.265,0.703,3.09,0.6,0.577,0,,0.2,,0.0,40215,113238.2,,,
E00390,2024-01-01,BU07,IT,IC1,6.434,0.461,3.46,0.6,0.569,0,,0.0,,1.0,43097,52954.1,workload_rebalance,500.0,reduce_burnout_risk
E00391,2024-01-01,BU04,IT,IC1,0.638,0.559,3.55,0.6,0.665,0,,0.2,,0.0,60324,35361.5,,,
E00392,2024-01-01,BU08,IT,IC1,4.082,0.553,2.83,0.6,0.665,0,,0.0,,1.0,68337,102476.07,comp_adjustment,5000.0,reduce_comp_gap
E00393,2024-01-01,BU07,IT,IC1,4.192,0.581,3.21,0.908,0.695,0,,0.2,,0.0,88699,80872.27,,,
E00394,2024-01-01,BU05,IT,IC1,0.0,0.435,4.0,1.099,0.56,0,,0.2,,0.0,71764,122964.26,,,
E00395,2024-01-01,BU07,IT,IC1,5.306,0.569,2.88,0.607,0.821,0,,0.0,,1.0,56784,137146.45,role_transfer,800.0,increase_internal_mobility_fit
E00396,2024-01-01,BU03,IT,IC1,9.985,0.709,3.85,1.076,0.63,0,,0.2,,0.0,69270,106418.44,,,
E00397,2024-01-01,BU02,IT,IC1,2.456,0.589,3.22,1.01,0.465,0,,0.2,,0.0,66527,140784.46,,,
E00398,2024-01-01,BU06,IT,IC1,5.53,0.616,3.27,0.953,0.5,0,,0.2,,0.0,110278,110865.23,,,
E00399,2024-01-01,BU02,IT,IC1,5.227,0.666,3.2,0.933,0.653,0,,0.2,,0.0,63448,126938.07,,,
E00400,2024-01-01,BU03,IT,IC1,3.075,0.602,3.31,0.644,0.649,0,,0.2,,0.0,52361,72825.58,,,
E00401,2024-01-01,BU06,IT,IC1,6.311,0.644,3.29,0.6,0.572,0,,0.2,,0.0,70078,92235.5,,,
E00402,2024-01-01,BU05,IT,IC1,4.986,0.645,3.4,0.744,0.674,0,,0.2,,0.0,64181,109258.81,,,
E00403,2024-01-01,BU08,IT,IC1,6.749,0.603,3.51,0.6,0.565,0,,0.2,,0.0,34550,144663.16,,,
E00404,2024-01-01,BU09,IT,IC1,7.288,0.544,3.32,0.6,0.546,0,,0.2,,0.0,59547,83762.6,,,
E00405,2024-01-01,BU03,IT,IC1,3.74,0.518,3.27,0.923,0.745,0,,0.2,,0.0,57800,126430.84,,,
E00406,2024-01-01,BU10,IT,IC1,2.185,0.609,3.63,0.6,0.826,0,,0.0,,1.0,49496,88725.09,retention_bonus,3500.0,short_term_retention
E00407,2024-01-01,BU03,IT,IC1,6.823,0.665,3.57,0.63,0.351,0,,0.2,,0.0,86030,94848.06,,,
E00408,2024-01-01,BU03,IT,IC1,8.266,0.458,3.36,0.6,0.371,0,,0.2,,0.0,45479,145249.62,,,
E00409,2024-01-01,BU06,IT,IC1,0.884,0.571,3.2,0.752,0.599,0,,0.2,,0.0,70225,40784.13,,,
