business_unit_id,period_start,revenue,operating_margin_pct,productivity_index,quality_incidents,avg_vacancy_days,headcount_proxy
BU024,2022-09-01,1779347.04,0.097,1.05,5,22.4,42
BU024,2022-10-01,2168941.31,0.134,1.025,4,53.1,61
BU024,2022-11-01,1984323.09,0.108,1.113,1,42.0,53
BU024,2022-12-01,2582394.31,0.158,1.132,3,68.6,50
BU024,2023-01-01,2769408.62,0.121,1.007,6,54.6,49
BU024,2023-02-01,2410222.83,0.066,1.048,1,48.8,51
BU024,2023-03-01,1833025.04,0.214,1.268,1,30.6,65
BU024,2023-04-01,2803591.7,0.216,1.015,1,32.4,44
BU024,2023-05-01,2444464.4,0.191,0.953,4,26.3,55
BU024,2023-06-01,2172476.51,0.285,0.971,4,28.0,45
BU024,2023-07-01,2342463.76,0.291,1.181,3,46.6,75
BU024,2023-08-01,2269909.79,0.205,1.035,4,27.0,53
BU024,2023-09-01,2331444.45,0.188,1.061,2,26.7,58
BU024,2023-10-01,2280274.31,0.192,1.1,8,33.5,69
BU024,2023-11-01,1309684.14,0.218,1.075,4,38.0,50
BU024,2023-12-01,2259047.76,0.165,0.91,4,44.7,52
BU024,2024-01-01,1914415.92,0.104,1.176,3,18.2,54
BU024,2024-02-01,2944047.03,0.128,1.132,4,50.4,60
BU024,2024-03-01,2384033.23,0.24,0.875,4,46.5,59
BU024,2024-04-01,1930649.19,0.219,0.938,4,51.0,49
BU024,2024-05-01,2482110.47,0.119,1.048,4,50.9,55
BU024,2024-06-01,2307309.46,0.194,1.033,1,43.9,68
BU024,2024-07-01,2223936.63,0.271,0.991,1,61.2,73
BU024,2024-08-01,1906386.07,0.225,1.019,3,36.8,63
BU024,2024-09-01,2327332.21,0.129,0.947,0,32.8,46
BU024,2024-10-01,2442855.19,0.202,0.887,1,54.3,58
BU024,2024-11-01,2368294.44,0.247,1.065,3,46.9,58
BU024,2024-12-01,1760651.89,0.167,0.94,4,53.8,60
BU024,2025-01-01,2301437.05,0.181,1.099,3,57.9,53
BU024,2025-02-01,2708137.86,0.236,0.972,1,44.5,33
BU024,2025-03-01,2526921.55,0.123,0.913,2,41.5,69
BU024,2025-04-01,3187355.03,0.152,0.982,1,46.6,56
BU024,2025-05-01,2568059.65,0.144,1.107,5,3.7,58
BU024,2025-06-01,2240753.16,0.274,1.078,2,36.0,68
BU024,2025-07-01,2494463.31,0.241,1.032,2,55.0,46
BU024,2025-08-01,1871113.55,0.233,0.776,4,47.3,46
BU024,2025-09-01,1673049.12,0.119,0.972,2,39.4,42
BU024,2025-10-01,2779116.99,0.155,0.978,3,46.3,61
BU024,2025-11-01,2286579.34,0.113,0.85,3,38.2,38
BU024,2025-12-01,1860736.59,0.275,1.06,5,52.5,41
BU025,2020-01-01,1967733.77,0.239,0.861,3,46.7,57
BU025,2020-02-01,2034801.3,0.124,1.084,6,34.1,37
BU025,2020-03-01,2347139.21,0.195,1.122,0,38.2,52
BU025,2020-04-01,2354699.04,0.252,1.042,4,51.9,54
BU025,2020-05-01,2364296.08,0.244,0.737,1,33.5,50
BU025,2020-06-01,2309063.28,0.199,1.08,3,37.5,41
BU025,2020-07-01,1928128.59,0.192,0.901,3,41.9,25
BU025,2020-08-01,1896719.76,0.168,0.919,2,59.1,44
BU025,2020-09-01,2097502.08,0.155,0.776,1,48.6,33
BU025,2020-10-01,1666649.21,0.27,1.088,2,43.7,58
BU025,2020-11-01,1638948.11,0.215,0.963,1,38.6,44
BU025,2020-12-01,2297504.06,0.049,1.073,1,37.2,57
BU025,2021-01-01,2278287.33,0.183,1.057,4,63.8,47
BU025,2021-02-01,1728053.37,0.165,1.257,1,50.9,44
BU025,2021-03-01,2434272.93,0.157,0.913,2,67.3,46
BU025,2021-04-01,2403732.53,0.236,0.972,2,17.4,44
BU025,2021-05-01,2368267.63,0.163,1.033,0,43.7,51
BU025,2021-06-01,2424273.2,0.226,1.196,6,37.4,48
BU025,2021-07-01,1794475.63,0.2,0.926,5,33.3,40
BU025,2021-08-01,1927612.73,0.211,1.104,3,47.6,32
BU025,2021-09-01,1632687.89,0.239,1.137,1,28.2,46
BU025,2021-10-01,2431605.88,0.09,1.191,6,52.1,43
BU025,2021-11-01,2185452.22,0.231,1.162,4,31.8,34
BU025,2021-12-01,2019810.07,0.122,1.139,5,29.4,50
BU025,2022-01-01,1439326.38,0.331,0.914,2,28.2,47
BU025,2022-02-01,2016425.47,0.164,0.855,5,59.5,54
BU025,2022-03-01,1892532.03,0.106,1.078,3,26.5,37
BU025,2022-04-01,2214218.31,0.148,0.735,3,37.5,43
BU025,2022-05-01,2993323.11,0.147,1.045,8,46.0,46
BU025,2022-06-01,2227925.83,0.189,0.966,3,54.1,58
BU025,2022-07-01,2465533.43,0.183,0.902,1,43.2,46
BU025,2022-08-01,1680576.16,0.162,0.997,4,23.3,34
BU025,2022-09-01,1411484.61,0.166,1.066,0,50.9,52
BU025,2022-10-01,1841273.43,0.172,0.963,2,32.1,60
BU025,2022-11-01,1857881.86,0.129,0.856,5,64.5,52
BU025,2022-12-01,1962623.72,0.179,1.078,5,24.5,17
BU025,2023-01-01,1895328.87,0.236,0.898,3,35.0,33
BU025,2023-02-01,2274610.55,0.202,1.189,1,55.2,34
BU025,2023-03-01,2016566.93,0.173,0.719,2,44.2,45
BU025,2023-04-01,1436617.49,0.165,0.991,4,51.9,43
BU025,2023-05-01,2373168.28,0.186,1.024,4,53.1,41
BU025,2023-06-01,2094314.45,0.142,0.98,3,67.8,37
BU025,2023-07-01,2375698.07,0.171,0.97,3,53.5,39
BU025,2023-08-01,1591120.02,0.119,0.899,0,49.4,63
BU025,2023-09-01,1504086.45,0.131,1.052,2,46.7,29
BU025,2023-10-01,1433692.78,0.189,1.037,4,50.6,54
BU025,2023-11-01,1555415.51,0.288,1.113,4,53.8,57
BU025,2023-12-01,1789584.56,0.197,0.883,4,29.0,30
BU025,2024-01-01,1345402.04,0.208,1.182,0,45.5,36
BU025,2024-02-01,1547316.34,0.176,1.035,4,56.4,42
BU025,2024-03-01,1912469.61,0.195,1.031,3,29.7,54
BU025,2024-04-01,2396316.45,0.204,1.093,1,57.3,63
BU025,2024-05-01,1646986.81,0.181,1.073,4,63.0,51
BU025,2024-06-01,2375370.12,0.211,1.157,3,56.2,40
BU025,2024-07-01,1665439.54,0.072,1.034,4,46.1,41
BU025,2024-08-01,2588719.99,0.112,0.73,4,44.3,40
BU025,2024-09-01,2013086.38,0.188,1.086,1,41.2,36
BU025,2024-10-01,1960973.37,0.133,1.027,2,24.5,49
BU025,2024-11-01,1837923.04,0.231,1.145,3,35.8,59
BU025,2024-12-01,1611383.79,0.199,0.832,1,52.3,42
BU025,2025-01-01,1052076.16,0.211,0.986,2,78.2,63
BU025,2025-02-01,2741602.52,0.079,0.95,3,33.7,54
BU025,2025-03-01,1797559.63,0.237,0.753,3,45.2,45
BU025,2025-04-01,2784069.67,0.276,1.267,3,54.1,33
BU025,2025-05-01,2104931.73,0.261,1.015,4,51.3,38
BU025,2025-06-01,2113001.86,0.266,1.145,1,52.2,52
BU025,2025-07-01,1610150.54,0.271,0.926,2,42.4,40
BU025,2025-08-01,2095756.59,0.121,0.747,4,43.4,46
BU025,2025-09-01,1610707.55,0.166,1.129,4,60.6,25
BU025,2025-10-01,1690745.07,0.063,1.027,1,15.5,43
BU025,2025-11-01,2164799.58,0.168,0.864,4,37.2,56
BU025,2025-12-01,1350865.52,0.266,1.138,4,23.5,43
BU026,2020-01-01,1699379.32,0.199,1.173,2,39.4,66
BU026,2020-02-01,2155591.82,0.123,0.964,7,68.2,38
BU026,2020-03-01,2452054.58,0.085,1.141,6,52.9,32
BU026,2020-04-01,3107242.93,0.224,0.98,4,25.1,49
BU026,2020-05-01,2979055.95,0.113,0.899,2,25.6,46
BU026,2020-06-01,2670543.17,0.157,0.957,1,56.9,62
BU026,2020-07-01,1792738.67,0.15,1.09,4,32.7,29
BU026,2020-08-01,2198252.96,0.211,0.986,4,24.4,61
BU026,2020-09-01,1986619.75,0.131,0.966,4,39.1,51
BU026,2020-10-01,2066470.67,0.191,1.022,3,48.2,58
BU026,2020-11-01,2749659.71,0.196,0.96,11,28.3,59
BU026,2020-12-01,1951115.03,0.126,1.079,2,16.7,52
BU026,2021-01-01,2541217.25,0.221,0.967,2,36.8,54
BU026,2021-02-01,2930297.43,0.182,1.062,7,66.3,51
BU026,2021-03-01,3463951.93,0.217,1.257,7,28.0,65
BU026,2021-04-01,2566521.09,0.122,1.036,6,44.7,56
BU026,2021-05-01,3241561.39,0.149,1.022,4,73.8,66
BU026,2021-06-01,2874163.42,0.225,0.83,4,44.3,63
BU026,2021-07-01,2362451.96,0.217,0.974,2,23.3,63
BU026,2021-08-01,1963778.96,0.32,1.063,5,46.9,49
BU026,2021-09-01,2025649.11,0.193,1.101,5,65.4,46
BU026,2021-10-01,2086398.62,0.173,1.021,3,28.4,78
BU026,2021-11-01,2201161.8,0.159,0.925,0,37.9,59
BU026,2021-12-01,2114319.59,0.2,0.995,7,40.8,45
BU026,2022-01-01,1995473.72,0.205,0.904,4,43.4,53
BU026,2022-02-01,2849153.94,0.218,1.031,2,54.6,59
BU026,2022-03-01,2780629.18,0.273,0.958,4,26.9,54
BU026,2022-04-01,2649242.66,0.079,1.052,6,36.5,47
BU026,2022-05-01,2175102.42,0.068,1.247,3,52.1,62
BU026,2022-06-01,2451295.81,0.22,1.083,2,31.5,50
BU026,2022-07-01,2814075.42,0.193,0.888,3,26.8,47
BU026,2022-08-01,2631041.97,0.166,0.882,1,57.6,67
BU026,2022-09-01,1940178.84,0.208,1.159,3,41.2,68
BU026,2022-10-01,2347530.38,0.19,1.071,2,30.8,58
BU026,2022-11-01,2375154.94,0.241,0.981,3,35.1,59
BU026,2022-12-01,2622765.14,0.208,0.945,3,59.9,51
BU026,2023-01-01,2631224.47,0.272,1.006,2,51.4,55
BU026,2023-02-01,2167955.71,0.173,0.953,2,20.8,44
BU026,2023-03-01,3211144.96,0.277,1.045,4,33.1,50
BU026,2023-04-01,2440847.4,0.191,1.02,0,55.1,46
BU026,2023-05-01,3002855.45,0.228,1.116,1,42.0,83
BU026,2023-06-01,2788611.77,0.269,1.177,3,60.4,59
BU026,2023-07-01,2352034.92,0.259,0.978,2,67.9,53
BU026,2023-08-01,2347917.6,0.205,1.162,2,24.4,66
BU026,2023-09-01,2128943.06,0.123,1.015,3,36.0,49
BU026,2023-10-01,1860748.71,0.057,1.012,1,60.8,56
BU026,2023-11-01,2925698.6,0.244,0.967,2,49.9,57
BU026,2023-12-01,2388819.91,0.216,1.041,3,57.3,64
BU026,2024-01-01,2342474.76,0.063,1.11,1,54.6,45
BU026,2024-02-01,1317238.35,0.085,0.905,2,38.9,62
BU026,2024-03-01,2671368.69,0.201,0.895,2,41.6,50
BU026,2024-04-01,2655786.8,0.146,1.039,4,43.1,85
BU026,2024-05-01,2353471.6,0.088,1.167,3,48.4,62
BU026,2024-06-01,2583436.18,0.175,0.977,4,35.4,55
BU026,2024-07-01,2202693.18,0.129,1.043,4,40.4,68
BU026,2024-08-01,2464935.85,0.144,1.011,8,24.1,66
BU026,2024-09-01,2618775.7,0.162,1.123,3,63.3,50
BU026,2024-10-01,2532683.85,0.193,0.926,3,45.9,56
BU026,2024-11-01,2539681.86,0.211,1.135,4,43.1,77
BU026,2024-12-01,2411056.41,0.077,1.118,0,23.7,63
BU026,2025-01-01,2378847.81,0.251,1.086,5,42.9,36
BU026,2025-02-01,3091994.29,0.095,1.19,4,36.7,47
BU026,2025-03-01,2500473.16,0.243,0.7,3,20.8,38
BU026,2025-04-01,2708681.72,0.179,1.02,3,52.4,55
BU026,2025-05-01,2603568.68,0.254,0.815,4,54.5,48
BU026,2025-06-01,2519274.14,0.285,1.003,4,41.9,29
BU026,2025-07-01,2662703.69,0.074,1.11,7,29.6,68
BU026,2025-08-01,2061380.18,0.143,1.111,4,24.3,53
BU026,2025-09-01,2132481.86,0.206,0.971,4,42.5,47
BU026,2025-10-01,2135062.19,0.113,1.038,1,28.6,56
BU026,2025-11-01,2237740.3,0.158,1.171,4,50.6,57
BU026,2025-12-01,2047000.7,0.178,0.964,6,48.5,59
BU027,2020-01-01,1211690.26,0.23,1.015,5,56.7,33
BU027,2020-02-01,734277.13,0.21,1.112,6,39.1,20
BU027,2020-03-01,1424124.23,0.148,0.841,4,42.5,56
BU027,2020-04-01,1266570.44,0.232,1.034,5,39.1,19
BU027,2020-05-01,881757.33,0.226,0.978,1,35.3,19
BU027,2020-06-01,1117401.74,0.194,0.977,1,31.5,32
BU027,2020-07-01,749966.99,0.217,0.888,2,54.9,21
BU027,2020-08-01,808361.66,0.217,0.974,2,52.6,20
BU027,2020-09-01,832319.82,0.174,0.884,4,28.8,17
BU027,2020-10-01,1427252.15,0.185,0.856,2,34.4,23
BU027,2020-11-01,1427989.9,0.153,0.969,2,12.4,21
BU027,2020-12-01,1221470.21,0.255,0.9,3,31.5,23
BU027,2021-01-01,259735.88,0.072,1.091,3,38.3,21
BU027,2021-02-01,1745064.86,0.192,0.947,2,47.7,37
BU027,2021-03-01,1608326.91,0.18,0.945,5,49.9,24
BU027,2021-04-01,1074015.01,0.162,1.126,3,36.5,48
BU027,2021-05-01,1945168.73,0.141,0.896,3,52.3,15
BU027,2021-06-01,1211451.27,0.171,0.924,1,37.7,17
BU027,2021-07-01,1253943.0,0.162,1.211,5,24.9,28
BU027,2021-08-01,1025615.24,0.165,0.908,3,55.7,44
BU027,2021-09-01,1149233.62,0.209,0.927,1,58.2,24
BU027,2021-10-01,1076213.06,0.242,1.034,1,58.3,40
BU027,2021-11-01,1367101.1,0.136,0.977,2,40.4,21
BU027,2021-12-01,1487016.39,0.155,1.017,5,29.1,38
BU027,2022-01-01,881302.48,0.127,1.217,3,23.3,34
BU027,2022-02-01,1194891.21,0.12,0.821,5,61.4,47
BU027,2022-03-01,658935.83,0.24,0.894,5,42.2,34
BU027,2022-04-01,1280506.7,0.095,1.216,3,23.7,5
BU027,2022-05-01,820520.78,0.259,0.904,6,52.7,30
BU027,2022-06-01,1301507.74,0.116,1.09,3,49.9,31
BU027,2022-07-01,1238988.27,0.226,0.869,3,39.2,39
BU027,2022-08-01,1561552.15,0.194,1.059,3,37.2,36
BU027,2022-09-01,686862.29,0.138,1.025,6,34.8,48
BU027,2022-10-01,1040609.96,0.268,0.91,3,33.2,25
BU027,2022-11-01,1548049.67,0.17,0.979,0,50.5,26
BU027,2022-12-01,1294654.78,0.246,1.091,3,44.1,33
BU027,2023-01-01,1118446.22,0.087,1.014,4,53.0,25
BU027,2023-02-01,914212.54,0.168,0.891,5,36.5,16
BU027,2023-03-01,559202.37,0.191,0.978,4,51.5,41
BU027,2023-04-01,970680.51,0.139,0.913,4,28.2,32
BU027,2023-05-01,1065875.71,0.172,1.109,4,50.5,18
BU027,2023-06-01,1382515.8,0.077,0.956,5,52.8,42
BU027,2023-07-01,1051828.41,0.228,1.058,3,50.1,38
BU027,2023-08-01,1634873.37,0.262,0.851,0,56.7,24
BU027,2023-09-01,1125130.94,0.113,1.157,3,22.1,30
BU027,2023-10-01,557148.62,0.191,0.935,7,30.0,25
BU027,2023-11-01,1003539.94,0.202,1.02,0,55.5,39
BU027,2023-12-01,1532788.29,0.144,1.034,2,36.2,26
BU027,2024-01-01,1411066.04,0.15,0.934,3,39.0,28
BU027,2024-02-01,1174222.02,0.123,1.299,6,39.8,15
BU027,2024-03-01,546389.97,0.159,0.862,4,63.4,27
BU027,2024-04-01,1486060.31,0.22,0.965,3,38.2,16
BU027,2024-05-01,1625067.08,0.117,1.151,0,40.4,25
BU027,2024-06-01,1435754.9,0.2,0.752,8,34.1,24
BU027,2024-07-01,982708.11,0.174,0.922,5,37.4,17
BU027,2024-08-01,1814201.91,0.196,1.044,0,36.5,11
BU027,2024-09-01,1627276.69,0.285,0.926,2,50.1,30
BU027,2024-10-01,975389.78,0.126,1.003,1,33.4,24
BU027,2024-11-01,1012969.01,0.147,0.846,4,50.8,39
BU027,2024-12-01,1112304.51,0.133,1.168,3,44.2,9
BU027,2025-01-01,1319208.97,0.111,0.999,3,43.5,24
BU027,2025-02-01,910647.76,0.238,1.1,1,43.4,37
BU027,2025-03-01,804814.07,0.145,0.6,2,33.4,29
BU027,2025-04-01,1129114.58,0.173,0.913,2,46.7,26
BU027,2025-05-01,706264.7,0.303,1.092,4,44.9,33
BU027,2025-06-01,1447037.63,0.212,0.726,9,47.4,19
BU027,2025-07-01,802869.86,0.112,0.777,4,54.4,27
BU027,2025-08-01,857250.53,0.16,0.977,5,42.3,17
BU027,2025-09-01,1086551.25,0.134,0.97,4,57.6,24
BU027,2025-10-01,1221981.64,0.218,1.125,4,65.8,22
BU027,2025-11-01,1156441.35,0.081,0.925,2,34.1,35
BU027,2025-12-01,1304915.39,0.195,0.959,2,43.0,31
BU028,2020-01-01,3023050.78,0.213,0.961,6,30.3,56
BU028,2020-02-01,1951181.47,0.131,1.101,3,27.1,44
BU028,2020-03-01,2442405.98,0.052,0.942,1,25.1,36
BU028,2020-04-01,2426018.19,0.295,1.007,5,35.2,57
BU028,2020-05-01,2478769.29,0.185,0.943,0,55.8,58
BU028,2020-06-01,1932008.91,0.171,1.041,5,52.3,41
BU028,2020-07-01,2056016.37,0.097,0.955,3,49.7,53
BU028,2020-08-01,2392633.09,0.198,0.838,5,56.7,55
BU028,2020-09-01,1750005.12,0.283,0.955,2,70.9,42
BU028,2020-10-01,1878870.87,0.194,1.038,1,35.7,35
BU028,2020-11-01,1907335.17,0.26,0.784,3,60.1,45
BU028,2020-12-01,2783300.24,0.115,1.26,5,23.9,51
BU028,2021-01-01,2638847.39,0.171,1.11,2,34.7,61
BU028,2021-02-01,2347344.72,0.237,0.972,3,32.5,36
BU028,2021-03-01,3274909.86,0.05,1.087,3,28.6,57
BU028,2021-04-01,2284269.72,0.171,1.206,2,27.5,50
BU028,2021-05-01,2460493.64,0.143,1.292,4,42.1,40
BU028,2021-06-01,3028509.87,0.246,1.007,4,57.3,50
BU028,2021-07-01,2632886.68,0.209,1.0,3,53.1,59
BU028,2021-08-01,2249842.92,0.173,1.108,3,40.9,49
BU028,2021-09-01,1702868.43,0.358,1.073,3,54.7,50
BU028,2021-10-01,2376239.21,0.262,1.024,4,46.1,61
BU028,2021-11-01,2398667.01,0.106,1.14,1,51.9,48
BU028,2021-12-01,2152145.02,0.174,0.966,5,40.0,50
BU028,2022-01-01,1903394.79,0.084,0.976,1,48.5,47
BU028,2022-02-01,2588790.82,0.157,1.07,4,52.3,54
BU028,2022-03-01,1801542.78,0.12,1.061,3,42.3,32
BU028,2022-04-01,3121716.75,0.189,1.024,2,56.1,41
BU028,2022-05-01,2985127.29,0.245,0.986,3,30.9,57
BU028,2022-06-01,2109161.18,0.123,1.123,1,61.8,64
BU028,2022-07-01,1810896.44,0.209,1.104,3,45.2,60
BU028,2022-08-01,2248817.38,0.16,1.169,5,47.5,47
BU028,2022-09-01,1569395.85,0.286,1.044,2,43.9,38
BU028,2022-10-01,1934147.25,0.162,0.864,1,68.6,48
BU028,2022-11-01,2020189.57,0.215,0.879,4,43.7,30
BU028,2022-12-01,1745052.27,0.074,1.038,5,30.3,57
BU028,2023-01-01,1994469.44,0.076,0.95,3,47.3,46
BU028,2023-02-01,1806770.09,0.072,0.973,3,26.9,44
BU028,2023-03-01,2216714.26,0.111,0.982,1,43.7,42
BU028,2023-04-01,2067174.55,0.146,0.917,5,20.0,51
BU028,2023-05-01,2829661.79,0.272,1.012,2,31.2,49
BU028,2023-06-01,2551035.47,0.178,1.155,1,36.2,66
BU028,2023-07-01,1696073.71,0.259,0.752,2,51.8,31
BU028,2023-08-01,2126992.18,0.271,0.915,2,52.4,42
BU028,2023-09-01,2831632.75,0.265,0.954,1,50.2,45
BU028,2023-10-01,2307365.46,0.284,0.999,2,36.0,48
BU028,2023-11-01,2116622.6,0.186,1.049,4,24.6,70
BU028,2023-12-01,1592727.08,0.302,0.855,4,39.4,66
BU028,2024-01-01,2349557.45,0.201,1.039,4,72.7,45
BU028,2024-02-01,2863621.2,0.28,1.145,2,61.3,59
BU028,2024-03-01,2608599.6,0.193,0.936,4,51.6,38
BU028,2024-04-01,2882922.33,0.193,0.991,5,45.5,48
BU028,2024-05-01,2082685.87,0.144,1.05,2,44.4,55
BU028,2024-06-01,2514654.95,0.245,0.964,4,43.3,30
BU028,2024-07-01,2829691.51,0.145,0.946,3,48.3,58
BU028,2024-08-01,2309284.22,0.277,0.77,3,40.4,49
BU028,2024-09-01,2239946.92,0.155,1.11,2,46.4,64
BU028,2024-10-01,2229509.22,0.215,1.065,6,36.6,54
BU028,2024-11-01,1543101.21,0.204,0.972,4,47.4,54
BU028,2024-12-01,2599073.38,0.23,1.183,1,58.5,57
BU028,2025-01-01,1939680.35,0.145,1.145,3,46.0,55
BU028,2025-02-01,2146356.28,0.113,1.077,3,52.9,50
BU028,2025-03-01,2749240.24,0.255,0.914,4,23.1,70
BU028,2025-04-01,2128190.7,0.101,0.886,1,55.1,55
BU028,2025-05-01,1727520.4,0.172,1.075,1,46.4,56
BU028,2025-06-01,2081705.8,0.234,1.005,1,40.8,44
BU028,2025-07-01,3110776.5,0.124,0.928,7,53.7,41
BU028,2025-08-01,2161726.01,0.107,1.0,3,63.5,35
BU028,2025-09-01,2116292.48,0.185,0.895,0,34.7,55
BU028,2025-10-01,2243841.12,0.158,0.965,2,44.0,42
BU028,2025-11-01,2058128.03,0.32,0.963,4,34.9,33
BU028,2025-12-01,2724334.89,0.177,1.155,5,18.7,56
BU029,2020-01-01,2081697.01,0.298,0.911,2,53.9,53
BU029,2020-02-01,2069937.98,0.104,1.022,5,40.4,47
BU029,2020-03-01,2306099.47,0.144,1.222,5,54.3,55
BU029,2020-04-01,2252677.27,0.226,1.175,4,21.0,53
BU029,2020-05-01,1902559.54,0.252,0.852,2,27.3,32
BU029,2020-06-01,1592888.52,0.118,0.973,1,40.9,46
BU029,2020-07-01,2136055.08,0.182,1.04,3,56.7,45
BU029,2020-08-01,1820783.51,0.168,0.944,2,69.2,39
BU029,2020-09-01,1416332.26,0.263,0.865,3,40.3,38
BU029,2020-10-01,2356126.91,0.127,0.986,2,53.1,78
BU029,2020-11-01,1618177.68,0.109,1.154,4,53.2,47
BU029,2020-12-01,1396399.53,0.231,1.067,0,0.0,28
BU029,2021-01-01,1615684.1,0.114,0.981,4,38.1,54
BU029,2021-02-01,1771482.94,0.153,1.159,3,26.8,50
BU029,2021-03-01,1125051.39,0.089,1.173,2,34.7,51
BU029,2021-04-01,2764987.45,0.171,0.878,1,37.5,25
BU029,2021-05-01,2374650.99,0.108,1.199,4,43.2,33
BU029,2021-06-01,1682842.27,0.268,1.057,2,44.4,40
BU029,2021-07-01,1822712.9,0.27,0.945,4,77.4,55
BU029,2021-08-01,2275202.09,0.236,1.013,1,39.2,49
BU029,2021-09-01,2016535.37,0.194,0.976,5,43.4,42
BU029,2021-10-01,1313603.9,0.147,0.912,1,38.2,60
BU029,2021-11-01,1984102.66,0.186,1.057,8,42.5,59
BU029,2021-12-01,2170814.33,0.169,0.83,7,54.4,22
BU029,2022-01-01,1751941.88,0.216,0.782,2,33.8,36
BU029,2022-02-01,2055597.2,0.134,0.909,3,48.2,40
BU029,2022-03-01,1952359.46,0.267,0.991,3,24.1,38
BU029,2022-04-01,1804556.24,0.24,0.961,2,49.4,49
BU029,2022-05-01,1934135.88,0.055,0.939,4,37.2,59
BU029,2022-06-01,1876449.24,0.156,1.115,2,19.4,50
BU029,2022-07-01,2204184.33,0.256,0.812,3,49.9,38
BU029,2022-08-01,1480760.29,0.184,1.084,0,45.9,30
BU029,2022-09-01,2181038.17,0.125,1.015,5,48.3,45
BU029,2022-10-01,1507163.08,0.203,0.989,3,52.1,34
BU029,2022-11-01,1765531.63,0.222,0.991,0,47.1,39
BU029,2022-12-01,1347911.85,0.177,1.102,4,23.6,52
BU029,2023-01-01,2167847.34,0.146,1.105,3,32.3,33
BU029,2023-02-01,2292056.99,0.18,0.939,3,34.2,41
BU029,2023-03-01,1716174.03,0.109,1.061,1,28.8,42
BU029,2023-04-01,2977493.35,0.165,0.806,3,33.7,34
BU029,2023-05-01,2219465.29,0.16,1.026,3,64.1,38
BU029,2023-06-01,1900625.76,0.097,0.842,3,45.7,42
BU029,2023-07-01,1664893.57,0.227,1.113,3,34.2,43
BU029,2023-08-01,2257095.27,0.259,0.917,1,72.1,46
BU029,2023-09-01,1930824.12,0.173,1.161,5,58.6,41
BU029,2023-10-01,1559571.17,0.171,0.971,2,54.4,61
BU029,2023-11-01,1429965.2,0.213,1.014,2,56.2,32
BU029,2023-12-01,1663359.95,0.088,1.062,2,61.1,34
BU029,2024-01-01,1990305.07,0.154,0.904,4,28.8,33
BU029,2024-02-01,1753983.16,0.175,1.095,1,41.5,41
BU029,2024-03-01,1489957.25,0.229,0.884,1,60.1,31
BU029,2024-04-01,1868489.59,0.171,1.065,3,46.8,45
BU029,2024-05-01,1674777.42,0.18,0.835,1,39.3,53
BU029,2024-06-01,1808175.57,0.162,0.957,0,27.0,53
BU029,2024-07-01,1898416.44,0.115,0.961,4,22.1,46
BU029,2024-08-01,1750602.67,0.192,1.021,4,45.2,27
BU029,2024-09-01,1703712.61,0.212,0.898,4,21.2,39
BU029,2024-10-01,1342974.36,0.226,0.899,0,25.6,43
BU029,2024-11-01,1664009.94,0.203,0.878,4,50.0,45
BU029,2024-12-01,2079266.16,0.085,1.004,0,57.9,45
BU029,2025-01-01,1850143.66,0.128,1.045,3,25.8,33
BU029,2025-02-01,2238965.94,0.311,1.184,2,28.0,58
BU029,2025-03-01,2159576.5,0.146,1.017,9,60.8,47
BU029,2025-04-01,2274257.13,0.272,1.071,2,35.0,41
BU029,2025-05-01,2445879.35,0.146,1.156,3,47.0,58
BU029,2025-06-01,1984931.12,0.303,0.935,5,36.3,49
BU029,2025-07-01,2125500.53,0.174,0.804,3,35.5,51
BU029,2025-08-01,1496523.11,0.166,0.981,4,34.4,33
BU029,2025-09-01,2032436.66,0.15,1.099,5,44.2,49
BU029,2025-10-01,2151114.18,0.245,1.313,3,59.4,47
BU029,2025-11-01,1925519.84,0.137,0.949,2,46.5,37
BU029,2025-12-01,2197881.24,0.197,1.138,2,29.4,64
BU030,2020-01-01,2060201.31,0.26,1.217,5,55.2,37
BU030,2020-02-01,2612290.35,0.157,1.137,1,33.4,50
BU030,2020-03-01,2763166.65,0.191,0.744,2,39.1,46
BU030,2020-04-01,2306084.64,0.235,0.846,1,50.4,47
BU030,2020-05-01,2457711.2,0.132,1.076,2,40.7,46
BU030,2020-06-01,1464369.44,0.024,0.947,2,46.2,46
BU030,2020-07-01,1892046.92,0.231,0.832,7,36.9,62
BU030,2020-08-01,2277291.86,0.299,0.943,1,35.4,58
BU030,2020-09-01,1791172.9,0.039,0.871,7,48.2,48
BU030,2020-10-01,1965679.79,0.065,1.106,4,41.5,56
BU030,2020-11-01,1529376.3,0.189,0.713,6,31.8,37
BU030,2020-12-01,2008187.9,0.247,0.868,1,60.4,38
BU030,2021-01-01,2284574.58,0.158,1.182,3,53.6,62
BU030,2021-02-01,2105450.29,0.156,1.033,5,31.5,52
BU030,2021-03-01,1884502.07,0.318,1.041,5,37.9,47
BU030,2021-04-01,2661266.0,0.193,0.901,3,50.5,52
BU030,2021-05-01,1941812.84,0.189,0.975,7,47.0,62
BU030,2021-06-01,2091680.47,0.239,0.909,3,50.9,40
BU030,2021-07-01,2294776.23,0.129,1.038,3,51.7,47
BU030,2021-08-01,2185364.66,0.168,1.009,6,26.9,38
BU030,2021-09-01,1397859.86,0.258,1.002,5,32.5,39
BU030,2021-10-01,1702100.93,0.242,0.96,3,43.0,41
BU030,2021-11-01,1499250.68,0.22,0.727,2,46.5,37
