employee_id,effective_date,base_pay,bonus_target,compa_ratio,merit_pct,promo_flag
E00092,2023-06-01,76299.0,7629.9,0.826,0.04,0
E00092,2024-09-01,78661.66,7866.17,1.108,0.05,0
E00092,2025-06-01,82690.68,6615.25,1.163,0.06,0
E00093,2022-07-01,130204.47,13020.45,1.006,0.03,0
E00093,2023-11-01,131977.75,10558.22,0.957,0.02,0
E00093,2023-12-01,136693.15,6834.66,1.113,0.03,0
E00093,2024-05-01,154180.45,23127.07,1.129,0.03,1
E00093,2024-09-01,154792.42,18575.09,1.036,0.02,0
E00093,2025-02-01,155358.58,18643.03,1.112,0.0,0
E00093,2025-09-01,163644.6,13091.57,1.079,0.04,0
E00094,2023-06-01,73231.47,10984.72,1.072,0.03,0
E00094,2023-08-01,76239.72,6099.18,0.959,0.03,0
E00094,2023-09-01,87609.77,10513.17,0.841,0.03,1
E00094,2023-11-01,97815.23,9781.52,0.879,0.02,1
E00094,2023-12-01,99896.55,9989.66,1.102,0.02,0
E00094,2024-05-01,103063.9,8245.11,0.919,0.02,0
E00094,2024-06-01,105009.18,10500.92,0.71,0.0,0
E00095,2021-12-01,105443.21,5272.16,1.102,0.0,0
E00095,2022-02-01,111403.83,8912.31,0.799,0.06,0
E00095,2022-06-01,117647.69,9411.81,1.063,0.04,0
E00095,2023-12-01,121150.8,9692.06,0.867,0.02,0
E00095,2024-11-01,123094.82,6154.74,1.145,0.02,0
E00096,2022-12-01,57813.39,5781.34,1.349,0.04,0
E00096,2024-01-01,60663.08,7279.57,1.133,0.02,0
E00096,2025-06-01,60351.14,3017.56,1.035,0.0,0
E00096,2025-09-01,62674.88,7520.99,0.818,0.03,0
E00096,2025-10-01,61246.09,7349.53,1.202,0.0,0
E00096,2025-11-01,62746.36,3137.32,0.957,0.03,0
E00097,2025-02-01,54902.53,6588.3,0.917,0.03,0
E00097,2025-07-01,56062.86,6727.54,1.178,0.02,0
E00097,2025-10-01,55963.22,4477.06,1.042,0.0,0
E00098,2023-11-01,81679.14,6534.33,0.962,0.0,0
E00098,2024-04-01,86123.76,10334.85,1.105,0.05,0
E00098,2024-09-01,84953.39,12743.01,1.049,0.0,0
E00098,2025-10-01,95139.37,9513.94,1.032,0.03,1
E00099,2022-06-01,57390.03,5739.0,0.999,0.02,0
E00099,2023-03-01,60215.05,3010.75,1.076,0.05,0
E00099,2024-05-01,61745.25,7409.43,1.025,0.02,0
E00099,2024-07-01,65332.75,7839.93,0.918,0.05,0
E00099,2025-11-01,66569.57,7988.35,1.022,0.03,0
E00100,2022-12-01,91155.64,9115.56,1.031,0.04,0
E00100,2024-02-01,95342.63,14301.39,1.085,0.05,0
E00100,2024-05-01,97066.79,4853.34,0.798,0.02,0
E00101,2022-11-01,158812.27,7940.61,1.127,0.04,0
E00101,2023-04-01,164113.89,8205.69,1.016,0.04,0
E00101,2023-08-01,170579.03,13646.32,1.017,0.04,0
E00101,2024-12-01,176222.77,17622.28,0.953,0.03,0
E00101,2025-03-01,179797.98,21575.76,1.039,0.02,0
E00101,2025-05-01,183522.92,27528.44,0.932,0.02,0
E00101,2025-07-01,191961.47,28794.22,1.155,0.04,0
E00101,2025-09-01,192386.03,19238.6,0.853,0.02,0
E00102,2019-02-01,90699.18,13604.88,0.965,0.02,0
E00102,2022-03-01,93762.48,7501.0,1.128,0.04,0
E00102,2023-02-01,95857.97,9585.8,0.989,0.03,0
E00103,2019-07-01,90333.7,10840.04,0.847,0.04,0
E00103,2019-09-01,91808.9,7344.71,1.045,0.0,0
E00103,2023-05-01,95532.09,4776.6,0.888,0.04,0
E00103,2023-08-01,100329.02,8026.32,0.922,0.05,0
E00103,2023-12-01,103753.7,12450.44,0.723,0.02,0
E00103,2024-08-01,108308.12,10830.81,0.856,0.04,0
E00103,2025-09-01,115764.91,5788.25,1.013,0.06,0
E00104,2023-12-01,59792.51,7175.1,0.935,0.04,0
E00104,2024-03-01,62825.99,5026.08,1.082,0.05,0
E00104,2025-03-01,64407.67,3220.38,1.082,0.02,0
E00104,2025-10-01,66912.77,8029.53,0.811,0.04,0
E00105,2021-11-01,104773.06,5238.65,1.124,0.03,1
E00105,2022-10-01,109691.67,10969.17,0.974,0.04,0
E00105,2023-04-01,126714.57,10137.17,0.977,0.05,1
E00105,2023-05-01,132540.29,19881.04,1.04,0.05,0
E00106,2022-10-01,66921.58,5353.73,1.255,0.03,0
E00106,2023-12-01,68598.84,6859.88,0.979,0.02,0
E00106,2025-07-01,71203.75,8544.45,0.901,0.04,0
E00107,2020-09-01,67991.21,8158.95,0.917,0.04,0
E00107,2024-02-01,77257.58,11588.64,1.179,0.03,1
E00107,2024-03-01,81581.15,9789.74,0.986,0.05,0
E00107,2024-04-01,85200.83,10224.1,1.004,0.04,0
E00107,2024-09-01,88565.62,8856.56,0.986,0.03,0
E00107,2024-11-01,88752.5,7100.2,0.972,0.0,0
E00107,2025-10-01,92414.62,9241.46,0.91,0.05,0
E00108,2020-10-01,71113.75,5689.1,1.17,0.02,0
E00108,2021-10-01,73379.44,7337.94,1.133,0.02,0
E00108,2022-04-01,74509.02,8941.08,1.24,0.02,0
E00108,2022-09-01,76410.48,7641.05,1.013,0.04,0
E00108,2022-10-01,80374.81,6429.99,1.057,0.03,0
E00109,2021-05-01,83692.25,8369.22,1.139,0.04,0
E00109,2021-11-01,85995.26,6879.62,1.229,0.03,0
E00109,2022-08-01,91126.65,10935.2,1.132,0.04,0
E00109,2022-11-01,93242.49,9324.25,0.987,0.03,0
E00109,2023-02-01,97099.94,4855.0,1.099,0.05,0
E00109,2025-05-01,103259.27,15488.89,1.087,0.05,0
E00109,2025-09-01,104491.47,10449.15,0.982,0.02,0
E00109,2025-12-01,117069.02,17560.35,1.176,0.03,1
E00110,2021-11-01,51668.94,4133.52,0.975,0.04,0
E00110,2022-07-01,52115.68,4169.25,0.856,0.03,0
E00110,2024-11-01,54940.24,4395.22,1.072,0.05,0
E00111,2024-03-01,42893.04,3431.44,0.948,0.03,0
E00111,2024-05-01,48039.28,5764.71,0.925,0.03,1
E00111,2024-06-01,51202.83,4096.23,1.071,0.05,0
E00111,2024-10-01,52090.33,5209.03,0.881,0.03,0
E00111,2024-12-01,53787.88,2689.39,1.092,0.02,0
E00111,2025-03-01,54808.17,5480.82,1.102,0.02,0
E00112,2021-02-01,120935.92,6046.8,1.03,0.04,0
E00112,2023-11-01,127150.0,12715.0,0.965,0.05,0
E00112,2024-03-01,131181.36,15741.76,1.038,0.02,0
E00112,2025-02-01,149826.48,17979.18,1.085,0.02,1
E00112,2025-04-01,153287.09,22993.06,0.983,0.02,0
E00113,2020-12-01,83340.65,8334.07,0.966,0.04,0
E00113,2021-10-01,87771.57,7021.73,0.833,0.04,0
E00113,2021-12-01,97485.89,11698.31,0.862,0.02,1
E00113,2022-11-01,99981.39,14997.21,1.009,0.03,0
E00113,2023-11-01,102675.07,5133.75,1.049,0.04,0
E00113,2024-11-01,106112.1,15916.81,1.049,0.05,0
E00113,2025-07-01,110146.71,8811.74,1.013,0.05,0
E00114,2023-08-01,130084.7,15610.16,0.743,0.02,0
E00114,2024-03-01,138465.76,11077.26,1.281,0.05,0
E00114,2024-05-01,141457.0,16974.84,0.86,0.02,0
E00114,2024-12-01,146051.44,14605.14,0.952,0.04,0
E00114,2025-05-01,149061.97,11924.96,1.179,0.03,0
E00115,2025-05-01,55568.96,4445.52,1.055,0.05,0
E00115,2025-08-01,58860.81,5886.08,0.65,0.05,0
E00115,2025-09-01,60723.16,4857.85,1.278,0.04,0
E00115,2025-10-01,64187.46,7702.5,1.071,0.05,0
E00115,2025-12-01,74060.55,5924.84,1.168,0.04,1
E00116,2021-01-01,92040.47,7363.24,1.151,0.03,0
E00116,2021-03-01,97468.72,4873.44,0.967,0.05,0
E00116,2022-03-01,100070.79,12008.5,0.689,0.03,0
E00116,2022-07-01,104599.22,5229.96,0.982,0.04,0
E00116,2022-09-01,110699.33,13283.92,0.964,0.06,0
E00117,2022-06-01,93460.03,9346.0,1.0,0.02,0
E00117,2024-03-01,95143.82,7611.51,0.878,0.03,0
E00117,2025-08-01,100324.38,10032.44,1.048,0.05,0
E00118,2021-07-01,102678.11,10267.81,0.903,0.04,0
E00118,2021-09-01,118474.85,5923.74,1.124,0.05,1
E00118,2022-05-01,124949.95,12494.99,0.972,0.05,0
E00118,2023-06-01,132524.74,15902.97,0.934,0.06,0
E00118,2023-11-01,134109.22,10728.74,1.083,0.04,0
E00119,2022-10-01,28000.0,2240.0,0.918,0.02,0
E00119,2022-12-01,29559.64,3547.16,1.054,0.04,0
E00119,2023-01-01,30293.55,4544.03,1.019,0.03,0
E00119,2024-01-01,30593.5,3059.35,1.175,0.02,0
E00119,2024-04-01,35188.06,2815.04,1.0,0.04,1
E00119,2025-05-01,36902.56,2952.2,0.742,0.04,0
E00119,2025-06-01,41845.15,4184.51,0.922,0.04,1
E00119,2025-08-01,43773.84,2188.69,1.064,0.04,0
E00120,2021-09-01,87195.7,6975.66,0.975,0.04,0
E00120,2022-04-01,91822.79,11018.74,1.118,0.04,0
E00120,2022-05-01,94661.19,9466.12,1.06,0.03,0
E00120,2023-04-01,100571.45,8045.72,0.787,0.05,0
E00121,2023-02-01,106188.59,12742.63,0.939,0.04,0
E00121,2023-07-01,111430.03,5571.5,1.129,0.04,0
E00121,2024-03-01,114259.52,5712.98,1.155,0.03,0
E00121,2025-03-01,117568.84,5878.44,1.092,0.02,0
E00121,2025-09-01,119681.68,14361.8,1.022,0.0,0
E00121,2025-12-01,125984.39,10078.75,0.966,0.05,0
E00122,2022-04-01,126379.48,6318.97,0.928,0.04,0
E00122,2023-06-01,128626.35,10290.11,1.045,0.02,0
E00122,2024-03-01,137912.8,13791.28,0.927,0.06,0
E00122,2024-04-01,142093.26,21313.99,0.864,0.03,0
E00122,2024-07-01,150773.05,18092.77,1.112,0.04,0
E00122,2024-09-01,169231.59,20307.79,0.763,0.03,1
E00122,2025-01-01,178714.63,17871.46,1.029,0.06,0
E00123,2023-05-01,45968.21,5516.19,0.926,0.04,0
E00123,2023-08-01,47975.01,5757.0,1.157,0.05,0
E00123,2023-12-01,49780.53,4978.05,1.105,0.04,0
E00123,2024-05-01,50657.22,2532.86,0.871,0.02,0
E00124,2025-03-01,85025.17,6802.01,1.15,0.06,0
E00124,2025-05-01,90427.23,13564.08,0.961,0.05,0
E00124,2025-07-01,93709.69,7496.77,1.028,0.04,0
E00124,2025-08-01,98514.85,9851.48,0.952,0.05,0
E00124,2025-10-01,114062.22,13687.47,1.075,0.05,1
E00125,2019-08-01,97959.28,7836.74,0.941,0.02,0
E00125,2019-12-01,102611.75,8208.94,1.076,0.04,0
E00125,2020-03-01,105014.46,10501.45,0.834,0.04,0
E00125,2020-12-01,107796.99,10779.7,0.998,0.02,0
E00125,2021-05-01,110705.21,13284.63,1.007,0.03,0
E00125,2021-08-01,111647.69,8931.82,1.13,0.02,0
E00125,2024-04-01,113508.38,13621.01,0.832,0.03,0
E00126,2022-04-01,102001.76,5100.09,0.831,0.03,0
E00126,2022-05-01,119245.28,17886.79,1.067,0.06,1
E00126,2023-11-01,124202.65,12420.26,1.148,0.04,0
E00126,2024-02-01,127938.96,6396.95,0.901,0.04,0
E00127,2022-04-01,62288.69,3114.43,1.107,0.03,0
E00127,2022-06-01,64094.09,9614.11,1.071,0.03,0
E00127,2024-02-01,67467.09,6746.71,1.131,0.05,0
E00127,2024-12-01,71799.99,10770.0,1.047,0.06,0
E00127,2025-04-01,73191.32,8782.96,0.971,0.04,0
E00127,2025-05-01,74628.98,3731.45,1.22,0.02,0
E00128,2022-08-01,61627.51,7395.3,0.768,0.0,0
E00128,2024-11-01,63108.47,6310.85,0.954,0.02,0
E00128,2025-09-01,64565.67,6456.57,1.055,0.03,0
E00129,2018-11-01,116930.86,11693.09,1.001,0.06,0
E00129,2019-01-01,122441.39,6122.07,0.914,0.03,0
E00129,2019-02-01,125490.41,18823.56,0.975,0.02,0
E00129,2019-04-01,142105.62,21315.84,0.765,0.03,1
E00129,2021-02-01,147375.51,14737.55,0.999,0.02,0
E00129,2022-11-01,155018.62,23252.79,1.022,0.05,0
E00130,2021-02-01,79867.01,3993.35,0.945,0.03,1
E00130,2021-05-01,84078.15,10089.38,1.053,0.04,0
E00130,2021-10-01,87721.1,8772.11,1.01,0.05,0
E00130,2022-05-01,91980.08,9198.01,0.894,0.05,0
E00130,2022-09-01,95640.23,9564.02,0.972,0.04,0
E00130,2022-10-01,99414.34,14912.15,0.911,0.04,0
E00130,2024-10-01,102751.56,5137.58,0.95,0.04,0
E00131,2024-06-01,114465.5,11446.55,0.844,0.04,0
E00131,2024-07-01,119302.78,5965.14,0.877,0.04,0
E00131,2024-09-01,123490.73,9879.26,0.967,0.05,0
E00131,2024-11-01,121081.99,9686.56,1.002,0.0,0
E00131,2025-07-01,129585.16,12958.52,0.995,0.06,0
E00131,2025-09-01,128553.95,12855.4,1.005,0.0,0
E00132,2019-04-01,68920.21,8270.43,1.274,0.05,0
E00132,2020-08-01,71850.25,10777.54,1.002,0.03,0
E00132,2020-10-01,73142.54,3657.13,0.985,0.03,0
E00132,2021-06-01,77210.84,3860.54,0.667,0.05,0
E00132,2021-08-01,80223.05,8022.3,0.822,0.02,0
E00132,2024-01-01,90547.19,9054.72,1.028,0.03,1
E00132,2025-01-01,92953.25,4647.66,0.996,0.03,0
E00133,2023-02-01,137605.71,11008.46,0.892,0.03,0
E00133,2024-01-01,142759.32,21413.9,0.821,0.04,0
E00133,2024-02-01,162537.04,16253.7,0.828,0.03,1
E00133,2024-03-01,174926.0,17492.6,1.008,0.04,0
E00133,2024-04-01,179758.84,17975.88,0.772,0.04,0
E00133,2025-09-01,185739.27,22288.71,1.053,0.05,0
E00133,2025-10-01,191967.43,28795.11,1.064,0.05,0
E00134,2025-04-01,120664.62,14479.75,1.048,0.04,0
E00134,2025-07-01,123439.7,9875.18,1.061,0.03,0
E00134,2025-09-01,124658.15,14958.98,0.95,0.02,0
E00134,2025-11-01,124406.2,12440.62,0.851,0.0,0
E00135,2025-02-01,73460.25,7346.02,0.979,0.02,1
E00135,2025-04-01,74910.06,5992.8,1.055,0.02,0
E00135,2025-10-01,85202.57,4260.13,0.814,0.04,1
E00136,2020-09-01,121025.31,6051.27,1.074,0.03,0
E00136,2022-02-01,125588.95,10047.12,0.922,0.04,0
E00136,2024-07-01,131696.01,13169.6,1.116,0.04,0
E00136,2024-08-01,140924.03,16910.88,1.026,0.06,0
E00137,2024-04-01,78363.95,11754.59,0.859,0.05,0
E00137,2025-10-01,77842.42,7784.24,1.307,0.0,0
E00137,2025-12-01,81520.52,4076.03,1.02,0.04,0
E00138,2023-07-01,80715.99,8071.6,0.944,0.03,0
E00138,2024-03-01,82406.97,6592.56,0.911,0.03,0
E00138,2024-07-01,84805.05,4240.25,0.751,0.04,0
E00138,2025-06-01,87041.76,10445.01,1.183,0.0,0
E00139,2018-09-01,83339.2,4166.96,1.195,0.04,0
E00139,2021-03-01,87615.69,13142.35,0.964,0.04,0
E00139,2021-10-01,89375.66,7150.05,1.023,0.02,0
E00139,2022-03-01,93513.52,4675.68,0.78,0.05,0
E00140,2020-09-01,62737.95,5019.04,1.049,0.03,0
E00140,2022-07-01,65307.77,5224.62,0.933,0.03,0
E00140,2023-01-01,70463.66,5637.09,0.981,0.06,0
E00140,2023-12-01,72197.8,3609.89,1.151,0.03,0
E00140,2024-12-01,76519.7,7651.97,0.913,0.05,0
E00141,2022-03-01,75895.61,3794.78,1.008,0.05,0
E00141,2023-06-01,78226.23,6258.1,1.154,0.02,0
E00141,2025-02-01,80774.9,8077.49,0.941,0.02,0
E00142,2024-09-01,92795.26,7423.62,0.899,0.03,0
E00142,2025-01-01,94495.14,11339.42,1.21,0.03,0
E00142,2025-02-01,98021.85,9802.18,0.88,0.04,0
E00142,2025-10-01,102746.78,10274.68,0.972,0.05,0
E00142,2025-11-01,103839.61,8307.17,0.998,0.02,0
E00143,2020-03-01,80370.3,8037.03,0.968,0.0,0
E00143,2021-05-01,83506.94,4175.35,1.102,0.03,0
E00143,2022-02-01,84454.78,6756.38,1.058,0.02,0
E00143,2022-04-01,88365.53,4418.28,1.081,0.05,0
E00143,2023-04-01,91646.39,13746.96,0.754,0.05,0
E00143,2024-03-01,93904.63,7512.37,0.95,0.02,0
E00143,2024-04-01,96046.51,7683.72,1.123,0.02,0
E00143,2024-11-01,98811.31,11857.36,0.876,0.03,0
E00144,2023-04-01,56602.37,5660.24,0.791,0.04,0
E00144,2023-05-01,57334.51,5733.45,1.042,0.0,0
E00144,2025-01-01,64391.59,9658.74,1.157,0.02,1
E00144,2025-04-01,72988.07,8758.57,1.103,0.03,1
E00145,2022-08-01,77951.68,6236.13,0.961,0.05,0
E00145,2022-10-01,80725.37,6458.03,0.89,0.04,0
E00145,2023-04-01,85043.04,8504.3,1.064,0.05,0
E00145,2023-06-01,87090.11,8709.01,1.02,0.03,0
E00145,2023-09-01,91833.01,7346.64,0.948,0.04,0
E00145,2025-05-01,103298.72,15494.81,0.939,0.04,1
E00146,2020-04-01,43142.42,2157.12,0.954,0.05,0
E00146,2020-05-01,44673.91,5360.87,1.213,0.03,0
E00146,2020-06-01,44570.45,5348.45,1.159,0.0,0
E00146,2022-12-01,45324.23,4532.42,0.961,0.02,0
E00146,2023-02-01,46625.12,3730.01,1.004,0.02,0
E00146,2023-09-01,49130.63,3930.45,1.225,0.05,0
E00146,2025-11-01,50663.18,5066.32,0.976,0.03,0
E00147,2024-11-01,91959.4,13793.91,1.128,0.02,1
E00147,2025-02-01,94587.2,4729.36,1.01,0.04,0
E00147,2025-03-01,93147.52,13972.13,1.066,0.0,0
E00147,2025-12-01,94825.18,7586.01,0.973,0.02,0
E00148,2024-08-01,78488.91,9418.67,1.17,0.0,0
E00148,2024-09-01,78904.11,6312.33,0.985,0.0,0
E00148,2025-03-01,80845.97,8084.6,1.205,0.03,0
E00148,2025-06-01,85252.72,8525.27,0.806,0.05,0
E00148,2025-11-01,89476.02,8947.6,0.914,0.04,0
E00149,2022-03-01,81707.95,4085.4,0.857,0.03,0
E00149,2022-07-01,84360.5,12654.07,1.145,0.02,0
E00149,2022-10-01,94186.05,9418.61,0.901,0.02,1
E00149,2022-11-01,96298.23,4814.91,0.976,0.02,0
E00149,2023-07-01,107241.66,16086.25,1.178,0.03,1
E00149,2023-09-01,110936.41,8874.91,1.035,0.03,0
E00149,2025-04-01,117787.76,17668.16,0.944,0.06,0
E00150,2025-03-01,61260.48,3063.02,1.061,0.0,0
E00150,2025-05-01,64064.4,9609.66,1.083,0.05,0
E00150,2025-07-01,66393.22,5311.46,0.912,0.02,0
E00150,2025-09-01,69661.39,3483.07,1.204,0.03,0
E00150,2025-10-01,71549.32,5723.95,1.023,0.04,0
E00150,2025-12-01,71955.2,10793.28,1.111,0.02,0
E00151,2023-05-01,69309.3,5544.74,1.222,0.02,0
E00151,2024-02-01,71900.15,5752.01,1.039,0.04,0
E00151,2024-03-01,74677.82,5974.23,0.981,0.04,0
E00151,2024-11-01,76890.43,3844.52,0.879,0.02,0
E00151,2025-08-01,79076.22,6326.1,1.001,0.03,0
E00152,2024-11-01,73372.0,3668.6,1.146,0.03,0
E00152,2025-02-01,75236.08,7523.61,0.974,0.03,0
E00152,2025-07-01,79358.89,3967.94,0.993,0.05,0
E00152,2025-09-01,81858.19,6548.66,1.048,0.02,0
E00152,2025-10-01,85871.87,6869.75,0.977,0.06,0
E00152,2025-12-01,87351.0,10482.12,0.992,0.02,0
E00153,2025-05-01,86460.94,12969.14,0.955,0.02,0
E00153,2025-07-01,90379.61,10845.55,1.071,0.03,0
E00153,2025-09-01,102649.46,8211.96,1.103,0.03,1
E00153,2025-10-01,108828.74,8706.3,1.139,0.04,0
E00154,2022-04-01,61490.87,6149.09,1.182,0.04,0
E00154,2023-01-01,63153.0,6315.3,1.055,0.04,0
E00154,2023-02-01,65167.02,3258.35,1.027,0.04,0
E00154,2023-10-01,65768.42,5261.47,0.949,0.0,0
E00155,2022-11-01,108156.66,10815.67,0.897,0.0,0
E00155,2024-02-01,112163.3,11216.33,0.89,0.02,0
E00155,2025-10-01,113057.82,5652.89,1.204,0.02,0
E00156,2020-03-01,73631.0,3681.55,0.894,0.05,0
E00156,2020-05-01,78026.77,11704.02,0.875,0.05,0
E00156,2021-04-01,77171.52,7717.15,1.0,0.0,0
E00156,2023-03-01,79453.73,7945.37,1.099,0.03,0
E00156,2023-07-01,80691.93,8069.19,0.868,0.04,0
E00156,2024-01-01,82552.06,12382.81,1.07,0.02,0
E00156,2024-08-01,86824.39,4341.22,1.14,0.04,0
E00157,2022-06-01,95381.9,4769.1,0.975,0.02,0
E00157,2023-09-01,95933.85,7674.71,0.822,0.0,0
E00157,2024-03-01,99358.34,9935.83,1.173,0.03,0
E00157,2024-08-01,101366.02,12163.92,1.178,0.02,0
E00157,2024-10-01,102006.02,15300.9,0.968,0.0,0
E00158,2019-12-01,76429.59,6114.37,1.004,0.04,0
E00158,2020-01-01,78626.71,6290.14,0.838,0.02,0
E00158,2020-05-01,82131.7,8213.17,0.947,0.04,0
E00158,2020-08-01,83765.84,6701.27,1.056,0.03,0
E00158,2020-10-01,84506.22,6760.5,0.895,0.03,0
E00158,2021-10-01,96992.63,4849.63,0.756,0.04,1
E00158,2022-12-01,98247.48,11789.7,1.021,0.04,0
E00158,2024-11-01,100527.5,8042.2,0.975,0.04,0
E00159,2024-05-01,103391.14,10339.11,1.041,0.02,0
E00159,2025-01-01,104988.72,8399.1,0.817,0.03,0
E00159,2025-06-01,106940.67,10694.07,0.963,0.04,0
E00159,2025-07-01,112920.12,16938.02,0.963,0.05,0
E00159,2025-08-01,115807.8,11580.78,1.107,0.02,0
E00159,2025-09-01,117483.11,9398.65,0.952,0.02,0
E00160,2024-12-01,85085.51,6806.84,1.06,0.03,0
E00160,2025-01-01,94066.48,4703.32,1.235,0.02,1
E00160,2025-05-01,97397.81,4869.89,1.345,0.04,0
E00160,2025-11-01,100192.17,12023.06,0.847,0.04,0
E00160,2025-12-01,105014.65,15752.2,0.859,0.04,0
E00161,2021-03-01,80012.6,4000.63,0.951,0.04,0
E00161,2021-12-01,81268.59,8126.86,0.94,0.02,0
E00161,2022-10-01,83455.95,8345.6,1.1,0.02,0
E00161,2023-03-01,83247.83,9989.74,1.015,0.0,0
E00161,2024-10-01,85985.12,10318.21,0.935,0.04,0
E00161,2025-02-01,90123.38,10814.81,0.871,0.05,0
E00161,2025-12-01,94094.14,7527.53,1.164,0.04,0
E00162,2023-12-01,73152.27,5852.18,1.127,0.02,0
E00162,2024-06-01,73031.26,7303.13,0.844,0.0,0
E00162,2025-03-01,76853.78,6148.3,0.97,0.05,0
E00163,2018-11-01,99822.94,9982.29,0.954,0.02,0
E00163,2019-02-01,102235.84,10223.58,1.025,0.03,0
E00163,2019-04-01,105522.79,10552.28,0.968,0.02,0
E00163,2019-08-01,108887.76,10888.78,1.143,0.04,0
E00163,2020-03-01,110436.85,8834.95,0.951,0.03,0
E00163,2020-06-01,115587.39,5779.37,0.984,0.05,0
E00163,2020-11-01,120464.89,14455.79,0.998,0.02,0
E00163,2021-06-01,123345.66,14801.48,1.08,0.04,0
E00164,2020-10-01,98452.9,7876.23,0.955,0.04,0
E00164,2022-02-01,99721.27,9972.13,0.804,0.03,0
E00164,2022-03-01,102027.15,10202.71,1.206,0.0,0
E00164,2022-04-01,104553.99,8364.32,1.278,0.03,0
E00164,2023-03-01,118630.05,9490.4,0.929,0.02,1
E00164,2024-06-01,124845.81,6242.29,1.021,0.05,0
E00165,2024-09-01,93546.83,7483.75,0.928,0.04,0
E00165,2024-10-01,96442.43,7715.39,1.128,0.03,0
E00165,2025-01-01,98164.93,11779.79,1.048,0.02,0
E00165,2025-03-01,97062.25,7764.98,1.135,0.0,0
E00165,2025-07-01,99068.37,9906.84,0.895,0.03,0
E00166,2025-04-01,59751.16,4780.09,0.883,0.02,0
E00166,2025-09-01,62327.03,7479.24,0.939,0.04,0
E00166,2025-12-01,64704.03,3235.2,0.866,0.02,0
E00167,2022-12-01,111107.99,5555.4,1.036,0.04,0
E00167,2024-03-01,114220.92,11422.09,1.117,0.03,0
E00167,2024-11-01,114254.19,9140.34,1.147,0.0,0
E00168,2023-04-01,67869.92,6786.99,1.158,0.05,0
E00168,2023-05-01,70721.74,5657.74,0.874,0.04,0
E00168,2024-06-01,72328.04,3616.4,0.949,0.03,0
E00169,2022-07-01,106965.98,12835.92,1.027,0.03,0
E00169,2024-11-01,111506.84,5575.34,0.992,0.04,0
E00169,2025-01-01,118349.26,11834.93,0.878,0.06,0
E00169,2025-04-01,122548.25,6127.41,1.01,0.03,0
E00170,2021-10-01,72456.62,7245.66,1.003,0.04,0
E00170,2022-06-01,74984.99,5998.8,1.215,0.04,0
E00170,2022-08-01,76554.45,6124.36,1.254,0.04,0
E00170,2023-05-01,78268.82,7826.88,1.052,0.02,0
E00170,2024-10-01,79719.32,7971.93,0.865,0.02,0
E00170,2025-12-01,81900.42,9828.05,0.95,0.03,0
E00171,2021-05-01,56439.17,2821.96,0.949,0.02,0
E00171,2021-10-01,57162.95,4573.04,1.075,0.02,0
E00171,2022-05-01,57289.25,2864.46,0.986,0.0,0
E00171,2022-12-01,60369.39,3018.47,0.988,0.05,0
E00172,2025-06-01,78169.28,11725.39,0.857,0.02,0
E00172,2025-07-01,81058.96,8105.9,1.121,0.04,0
E00172,2025-08-01,83979.05,10077.49,1.015,0.03,0
E00172,2025-11-01,87966.31,13194.95,1.012,0.05,0
E00173,2023-08-01,81188.99,9742.68,1.318,0.04,0
E00173,2023-12-01,81344.88,6507.59,1.038,0.0,0
E00173,2024-01-01,86072.2,4303.61,0.974,0.05,0
E00174,2020-02-01,28000.0,2800.0,1.211,0.02,0
E00174,2022-03-01,28661.67,3439.4,1.238,0.02,0
E00174,2024-09-01,29392.65,2939.27,0.887,0.03,0
E00174,2025-11-01,31323.65,3758.84,0.747,0.06,0
E00175,2020-05-01,77589.86,9310.78,0.981,0.03,0
E00175,2020-10-01,79783.91,6382.71,0.872,0.03,0
E00175,2022-08-01,82777.76,8277.78,1.046,0.04,0
E00175,2022-11-01,86072.4,4303.62,0.931,0.04,0
E00175,2023-08-01,89315.09,7145.21,0.917,0.04,0
E00175,2023-11-01,94130.89,14119.63,0.937,0.05,0
E00176,2024-10-01,71028.38,10654.26,1.022,0.06,0
E00176,2025-04-01,73948.3,3697.42,1.039,0.04,0
E00176,2025-06-01,76707.8,6136.62,0.993,0.03,0
E00177,2021-03-01,79618.58,9554.23,0.969,0.03,0
E00177,2023-09-01,82782.02,6622.56,0.907,0.04,0
E00177,2023-12-01,83972.6,10076.71,0.904,0.03,0
E00177,2024-02-01,88025.02,10563.0,1.1,0.04,0
E00177,2024-03-01,90720.01,10886.4,0.924,0.02,0
E00177,2024-04-01,93429.11,11211.49,0.941,0.02,0
E00177,2025-07-01,96997.23,9699.72,1.005,0.03,0
E00178,2025-05-01,195316.59,9765.83,1.237,0.03,0
E00178,2025-10-01,202382.16,24285.86,0.899,0.06,0
E00178,2025-12-01,204490.03,24538.8,0.962,0.02,0
E00179,2024-08-01,93327.67,9332.77,1.028,0.0,0
E00179,2024-09-01,95785.77,9578.58,0.983,0.03,0
E00179,2024-11-01,98352.53,4917.63,0.939,0.02,0
E00179,2025-04-01,111083.31,11108.33,0.841,0.03,1
E00179,2025-07-01,115136.97,11513.7,0.801,0.05,0
E00179,2025-09-01,118397.1,9471.77,0.919,0.02,0
E00180,2023-09-01,106937.63,8555.01,1.2,0.05,0
E00180,2025-06-01,108972.57,10897.26,1.149,0.03,0
E00180,2025-07-01,112020.4,11202.04,0.869,0.03,0
E00180,2025-10-01,117536.6,5876.83,1.149,0.04,0
